,time,p,input,discounted_p
86,86,0.22486286533258237,0.0,0.22486286533258237
87,87,0.1771860437510605,0.0,0.1771860437510605
88,88,0.09307630267941458,0.0,0.09307630267941458
89,89,0.5310149617191715,1.0,0.5310149617191715
90,90,0.4549158092676361,1.0,0.4549158092676361
91,91,0.8718738207835184,1.0,0.8718738207835184
92,92,0.4203440886847176,0.0,0.4203440886847176
93,93,0.3665514321463025,0.0,0.3665514321463025
94,94,0.9954867047407637,1.0,0.9954867047407637
95,95,0.031071511269716412,0.0,0.031071511269716412
96,96,0.12403893072323025,0.0,0.12403893072323025
97,97,0.9026403783570032,1.0,0.9026403783570032
98,98,0.2169450868467666,0.0,0.2169450868467666
99,99,0.8428736014740124,1.0,0.8428736014740124
100,100,0.5542738502078035,1.0,0.5542738502078035
101,101,0.7643638232942944,1.0,0.7643638232942944
102,102,0.5926488808573462,1.0,0.5926488808573462
103,103,0.6541741535093053,1.0,0.6541741535093053
104,104,0.8207106176708329,1.0,0.8207106176708329
105,105,0.8342084208362393,0.0,0.8342084208362393
106,106,0.20632137759656166,1.0,0.20632137759656166
107,107,0.21463017092109615,0.0,0.21463017092109615
108,108,0.5468472175027372,1.0,0.5468472175027372
109,109,0.9168912984387841,1.0,0.9168912984387841
110,110,0.08477168515676603,0.0,0.08477168515676603
111,111,0.021824282585031995,0.0,0.021824282585031995
112,112,0.6402295701074558,0.0,0.6402295701074558
113,113,0.6637725158634203,0.0,0.6637725158634203
114,114,0.8598680793829144,0.0,0.8598680793829144
115,115,0.5015777199983872,0.0,0.5015777199983872
116,116,0.9746207708698796,1.0,0.9746207708698796
117,117,0.08186915510614556,0.0,0.08186915510614556
118,118,0.5163859799129619,0.0,0.5163859799129619
119,119,0.2090726918034198,1.0,0.2090726918034198
120,120,0.7599689219718683,1.0,0.7599689219718683
121,121,0.8875480867131992,1.0,0.8875480867131992
122,122,0.4180454487950338,0.0,0.4180454487950338
123,123,0.156662661756784,0.0,0.156662661756784
124,124,0.1842178924728063,0.0,0.1842178924728063
125,125,0.5910591886550225,0.0,0.5910591886550225
126,126,0.15484844165226685,0.0,0.15484844165226685
127,127,0.5600933933031268,0.0,0.5600933933031268
128,128,0.7416479620257569,0.0,0.7416479620257569
129,129,0.6535921331645337,0.0,0.6535921331645337
130,130,0.035004459234493246,0.0,0.035004459234493246
131,131,0.35370370863628275,0.0,0.35370370863628275
132,132,0.6749932983775496,1.0,0.6749932983775496
133,133,0.45114664205403954,0.0,0.45114664205403954
134,134,0.15515027012489313,0.0,0.15515027012489313
135,135,0.960301955184755,1.0,0.960301955184755
136,136,0.6655524735587091,0.0,0.6655524735587091
137,137,0.3546494244991959,1.0,0.3546494244991959
138,138,0.019965345941384105,0.0,0.019965345941384105
139,139,0.31688625635093726,0.0,0.31688625635093726
140,140,0.07196342133202271,0.0,0.07196342133202271
141,141,0.33244918282869473,0.0,0.33244918282869473
142,142,0.3084700732685627,0.0,0.3084700732685627
143,143,0.964136453443977,1.0,0.964136453443977
144,144,0.5991143201303237,1.0,0.5991143201303237
145,145,0.5401508651511315,1.0,0.5401508651511315
146,146,0.7454666313011823,1.0,0.7454666313011823
147,147,0.3787188491408102,1.0,0.3787188491408102
148,148,0.21126281869658103,0.0,0.21126281869658103
149,149,0.3499202024359922,0.0,0.3499202024359922
150,150,0.5381993447873291,0.0,0.5381993447873291
151,151,0.9975976698819221,1.0,0.9975976698819221
152,152,0.8888541543713948,1.0,0.8888541543713948
153,153,0.22782152239192677,0.0,0.22782152239192677
154,154,0.22275341004482485,0.0,0.22275341004482485
155,155,0.4988870698682032,1.0,0.4988870698682032
156,156,0.011762807929054375,0.0,0.011762807929054375
157,157,0.34347755327201546,0.0,0.34347755327201546
158,158,0.3535085117792627,1.0,0.3535085117792627
159,159,0.32959226295931154,0.0,0.32959226295931154
160,160,0.013700180515450078,0.0,0.013700180515450078
161,161,0.4693155116219828,0.0,0.4693155116219828
162,162,0.578445643889429,1.0,0.578445643889429
163,163,0.38351183416587564,1.0,0.38351183416587564
164,164,0.7794402559336762,0.0,0.7794402559336762
165,165,0.3002752670063411,0.0,0.3002752670063411
166,166,0.4160978223990158,1.0,0.4160978223990158
167,167,0.7458584152514868,1.0,0.7458584152514868
168,168,0.8090104021992809,0.0,0.8090104021992809
169,169,0.23933141955248838,0.0,0.23933141955248838
170,170,0.9087861472290092,1.0,0.9087861472290092
171,171,0.9399477860672578,1.0,0.9399477860672578
172,172,0.054059846350439256,0.0,0.054059846350439256
173,173,0.2322264044527912,1.0,0.2322264044527912
174,174,0.4815780065499674,1.0,0.4815780065499674
175,175,0.1807176325723966,0.0,0.1807176325723966
176,176,0.5173357293733949,1.0,0.5173357293733949
177,177,0.2608816082104265,0.0,0.2608816082104265
178,178,0.07048917749358852,0.0,0.07048917749358852
179,179,0.8567672562204212,1.0,0.8567672562204212
180,180,0.21303456866617143,1.0,0.21303456866617143
181,181,0.6715233429478135,1.0,0.6715233429478135
182,182,0.21511592278957503,0.0,0.21511592278957503
183,183,0.4834408884148732,0.0,0.4834408884148732
184,184,0.14735602208561205,0.0,0.14735602208561205
185,185,0.7587369567489136,1.0,0.7587369567489136
186,186,0.26366626353220035,0.0,0.26366626353220035
187,187,0.6876919422632671,1.0,0.6876919422632671
188,188,0.8434202391037418,1.0,0.8434202391037418
189,189,0.067621031243281,0.0,0.067621031243281
190,190,0.6187174269208527,0.0,0.6187174269208527
191,191,0.7696321790174783,1.0,0.7696321790174783
192,192,0.15424758581946296,0.0,0.15424758581946296
193,193,0.921835834187608,1.0,0.921835834187608
194,194,0.25969356125828047,1.0,0.25969356125828047
195,195,0.6764286161078461,0.0,0.6764286161078461
196,196,0.7263309642977099,1.0,0.7263309642977099
197,197,0.277401672171939,1.0,0.277401672171939
198,198,0.8125087395320375,1.0,0.8125087395320375
199,199,0.6832965003153856,1.0,0.6832965003153856
200,200,0.899009233551398,1.0,0.899009233551398
201,201,0.39297490652530254,1.0,0.39297490652530254
202,202,0.8892364216629468,1.0,0.8892364216629468
203,203,0.7928115759493378,1.0,0.7928115759493378
204,204,0.8963886771977303,1.0,0.8963886771977303
205,205,0.8845296644722067,1.0,0.8845296644722067
206,206,0.8328396114585459,1.0,0.8328396114585459
207,207,0.5510005876985942,1.0,0.5510005876985942
208,208,0.6793853071592129,1.0,0.6793853071592129
209,209,0.8093627590523269,0.0,0.8093627590523269
210,210,0.8967565745114331,1.0,0.8967565745114331
211,211,0.2641426777308743,0.0,0.2641426777308743
212,212,0.593487502113024,0.0,0.593487502113024
213,213,0.7626136002073389,0.0,0.7626136002073389
214,214,0.6213231037698559,0.0,0.6213231037698559
215,215,0.5843909087161602,1.0,0.5843909087161602
216,216,0.8358720421603145,1.0,0.8358720421603145
217,217,0.9083830952020977,1.0,0.9083830952020977
218,218,0.5779673370312475,1.0,0.5779673370312475
219,219,0.3689761904978618,0.0,0.3689761904978618
220,220,0.6076357393094277,0.0,0.6076357393094277
221,221,0.47603091995732827,0.0,0.47603091995732827
222,222,0.42192196703833784,0.0,0.42192196703833784
223,223,0.08949994059089317,0.0,0.08949994059089317
224,224,0.5908306959652868,1.0,0.5908306959652868
225,225,0.43842306105406514,1.0,0.43842306105406514
226,226,0.4429684128727407,0.0,0.4429684128727407
227,227,0.7904164170105178,1.0,0.7904164170105178
228,228,0.3847545044962102,0.0,0.3847545044962102
229,229,0.8767848302467398,0.0,0.8767848302467398
230,230,0.9182393774625771,0.0,0.9182393774625771
231,231,0.06969505943636778,0.0,0.06969505943636778
232,232,0.5156835531534605,1.0,0.5156835531534605
233,233,0.9175563969616072,1.0,0.9175563969616072
234,234,0.8933222337198424,1.0,0.8933222337198424
235,235,0.4338429663833492,0.0,0.4338429663833492
236,236,0.43557387516169965,1.0,0.43557387516169965
237,237,0.9633100914106064,1.0,0.9633100914106064
238,238,0.09399643465271612,0.0,0.09399643465271612
239,239,0.7949387377814604,1.0,0.7949387377814604
240,240,0.8674807517894305,1.0,0.8674807517894305
241,241,0.7355441930328572,0.0,0.7355441930328572
242,242,0.6286919729857867,1.0,0.6286919729857867
243,243,0.3520769590485566,0.0,0.3520769590485566
244,244,0.7624104590360474,1.0,0.7624104590360474
245,245,0.46763418584628136,1.0,0.46763418584628136
246,246,0.05426189611594501,0.0,0.05426189611594501
247,247,0.9328369898880373,1.0,0.9328369898880373
248,248,0.5847942804012471,1.0,0.5847942804012471
249,249,0.21208277966080102,0.0,0.21208277966080102
250,250,0.6253500849831863,1.0,0.6253500849831863
251,251,0.21248999318445516,0.0,0.21248999318445516
252,252,0.3900949244951759,1.0,0.3900949244951759
253,253,0.11214311469848648,0.0,0.11214311469848648
254,254,0.5429772373328552,1.0,0.5429772373328552
255,255,0.5057724089569716,1.0,0.5057724089569716
256,256,0.8698753398981011,0.0,0.8698753398981011
257,257,0.39600347550593085,0.0,0.39600347550593085
258,258,0.06640738961831782,0.0,0.06640738961831782
259,259,0.3031657590044895,0.0,0.3031657590044895
260,260,0.27649758949290726,0.0,0.27649758949290726
261,261,0.8610046114559727,1.0,0.8610046114559727
262,262,0.05577115512264241,0.0,0.05577115512264241
263,263,0.23190653190450639,1.0,0.23190653190450639
264,264,0.5293720971156002,1.0,0.5293720971156002
265,265,0.17281709356618147,0.0,0.17281709356618147
266,266,0.5331148151583771,1.0,0.5331148151583771
267,267,0.5390114484653767,1.0,0.5390114484653767
268,268,0.3378863863838647,0.0,0.3378863863838647
269,269,0.097721640499705,0.0,0.097721640499705
270,270,0.9688505961478787,1.0,0.9688505961478787
271,271,0.670972244481117,1.0,0.670972244481117
272,272,0.27839345584776576,0.0,0.27839345584776576
273,273,0.7851191013599321,1.0,0.7851191013599321
274,274,0.4115615404492369,1.0,0.4115615404492369
275,275,0.26921368872093976,1.0,0.26921368872093976
276,276,0.815599005556996,1.0,0.815599005556996
277,277,0.33621250259300584,0.0,0.33621250259300584
278,278,0.891696928889243,1.0,0.891696928889243
279,279,0.9408917473962657,1.0,0.9408917473962657
280,280,0.5863773561399828,1.0,0.5863773561399828
281,281,0.8796232253249099,1.0,0.8796232253249099
282,282,0.21002292431798664,0.0,0.21002292431798664
283,283,0.8336741393587277,1.0,0.8336741393587277
284,284,0.31879621407686964,0.0,0.31879621407686964
285,285,0.022996223166223073,0.0,0.022996223166223073
286,286,0.17522825321657487,0.0,0.17522825321657487
287,287,0.992471440354949,1.0,0.992471440354949
288,288,0.22290671897480185,1.0,0.22290671897480185
289,289,0.8451228865450703,1.0,0.8451228865450703
290,290,0.31439005700555733,1.0,0.31439005700555733
291,291,0.9710166167368638,1.0,0.9710166167368638
292,292,0.42167978571943554,0.0,0.42167978571943554
293,293,0.9742211337936681,1.0,0.9742211337936681
294,294,0.556477963204031,1.0,0.556477963204031
295,295,0.9011583766909994,1.0,0.9011583766909994
296,296,0.6856619926311224,1.0,0.6856619926311224
297,297,0.15359427894697386,1.0,0.15359427894697386
298,298,0.6134520866934992,0.0,0.6134520866934992
299,299,0.09843037704208568,0.0,0.09843037704208568
300,300,0.43661007831397036,1.0,0.43661007831397036
301,301,0.7853556847570323,0.0,0.7853556847570323
302,302,0.8872189811247736,0.0,0.8872189811247736
303,303,0.2768416618263906,0.0,0.2768416618263906
304,304,0.6229807640414159,1.0,0.6229807640414159
305,305,0.46876437352725464,1.0,0.46876437352725464
306,306,0.08842152010919024,0.0,0.08842152010919024
307,307,0.5364280749117148,0.0,0.5364280749117148
308,308,0.21222320540249162,1.0,0.21222320540249162
309,309,0.2884475798989762,0.0,0.2884475798989762
310,310,0.7454670823242757,1.0,0.7454670823242757
311,311,0.12243264874894666,0.0,0.12243264874894666
312,312,0.8656667492036809,1.0,0.8656667492036809
313,313,0.017238616390819028,0.0,0.017238616390819028
314,314,0.7020194183272985,1.0,0.7020194183272985
315,315,0.7680959599679528,1.0,0.7680959599679528
316,316,0.7536694733392701,1.0,0.7536694733392701
317,317,0.958938864042999,1.0,0.958938864042999
318,318,0.3953601819067818,1.0,0.3953601819067818
319,319,0.34755671787227815,0.0,0.34755671787227815
320,320,0.9427594487076815,1.0,0.9427594487076815
321,321,0.15814296955374807,0.0,0.15814296955374807
322,322,0.7424829212578836,1.0,0.7424829212578836
323,323,0.494990897067611,0.0,0.494990897067611
324,324,0.2051750870527529,0.0,0.2051750870527529
325,325,0.9437624353178107,1.0,0.9437624353178107
326,326,0.93139170048367,1.0,0.93139170048367
327,327,0.6739859466730594,0.0,0.6739859466730594
328,328,0.7842100376830371,1.0,0.7842100376830371
329,329,0.051820681141928726,0.0,0.051820681141928726
330,330,0.9589259606667311,1.0,0.9589259606667311
331,331,0.4563837811242304,1.0,0.4563837811242304
332,332,0.6949114403386311,1.0,0.6949114403386311
333,333,0.4541857581059825,1.0,0.4541857581059825
334,334,0.83097359199969,1.0,0.83097359199969
335,335,0.8441862574327753,1.0,0.8441862574327753
336,336,0.6225679090864965,1.0,0.6225679090864965
337,337,0.77973489265414,1.0,0.77973489265414
338,338,0.7274736528304788,1.0,0.7274736528304788
339,339,0.8164810235437692,0.0,0.8164810235437692
340,340,0.7144180381579501,0.0,0.7144180381579501
341,341,0.5390638646662842,1.0,0.5390638646662842
342,342,0.5944262978279117,0.0,0.5944262978279117
343,343,0.6872978017358611,1.0,0.6872978017358611
344,344,0.45113736393385573,0.0,0.45113736393385573
345,345,0.2887132014132099,1.0,0.2887132014132099
346,346,0.6745000930881707,1.0,0.6745000930881707
347,347,0.8703157529940125,1.0,0.8703157529940125
348,348,0.30019973581259374,0.0,0.30019973581259374
349,349,0.4824474215746194,0.0,0.4824474215746194
350,350,0.18166122467205337,0.0,0.18166122467205337
351,351,0.9375659721807068,1.0,0.9375659721807068
352,352,0.7717226384990089,1.0,0.7717226384990089
353,353,0.7624408168644972,1.0,0.7624408168644972
354,354,0.04360532196998401,1.0,0.04360532196998401
355,355,0.6415966398439935,0.0,0.6415966398439935
356,356,0.3025816693902199,1.0,0.3025816693902199
357,357,0.9375230955820565,1.0,0.9375230955820565
358,358,0.3701805944014085,0.0,0.3701805944014085
359,359,0.17514805399666622,0.0,0.17514805399666622
360,360,0.17149756622882606,1.0,0.17149756622882606
361,361,0.7794707519722035,1.0,0.7794707519722035
362,362,0.45049277050080605,0.0,0.45049277050080605
363,363,0.5305543940350935,1.0,0.5305543940350935
364,364,0.9452491543881767,1.0,0.9452491543881767
365,365,0.6428287462954033,0.0,0.6428287462954033
366,366,0.7058435386376195,0.0,0.7058435386376195
367,367,0.223952399502233,1.0,0.223952399502233
368,368,0.5965412360110326,0.0,0.5965412360110326
369,369,0.4463902185377441,1.0,0.4463902185377441
370,370,0.22136313053729584,0.0,0.22136313053729584
371,371,0.6208254136561628,0.0,0.6208254136561628
372,372,0.3261028773015512,1.0,0.3261028773015512
373,373,0.7359652632428428,1.0,0.7359652632428428
374,374,0.10092938657138062,0.0,0.10092938657138062
375,375,0.1700770222232345,0.0,0.1700770222232345
376,376,0.9992179594209611,1.0,0.9992179594209611
377,377,0.6342752710756602,1.0,0.6342752710756602
378,378,0.11239090173750521,0.0,0.11239090173750521
379,379,0.1674895311463348,0.0,0.1674895311463348
380,380,0.8368086587397642,0.0,0.8368086587397642
381,381,0.9504564760636527,1.0,0.9504564760636527
382,382,0.3274454430961329,1.0,0.3274454430961329
383,383,0.44276488730280994,0.0,0.44276488730280994
384,384,0.8143106509283381,1.0,0.8143106509283381
385,385,0.23074541563358753,0.0,0.23074541563358753
386,386,0.8981517422655376,1.0,0.8981517422655376
387,387,0.21533476082843384,0.0,0.21533476082843384
388,388,0.2972245319665344,1.0,0.2972245319665344
389,389,0.06013553476428979,0.0,0.06013553476428979
390,390,0.7889521321180237,1.0,0.7889521321180237
391,391,0.014534338806954539,0.0,0.014534338806954539
392,392,0.8656778713944595,1.0,0.8656778713944595
393,393,0.03994276012416553,0.0,0.03994276012416553
394,394,0.4693067729053305,0.0,0.4693067729053305
395,395,0.8831674434229118,1.0,0.8831674434229118
396,396,0.9420851090053158,1.0,0.9420851090053158
397,397,0.30056402966486895,1.0,0.30056402966486895
398,398,0.009856847162804772,0.0,0.009856847162804772
399,399,0.39163404468276275,0.0,0.39163404468276275
400,400,0.09506786814047707,1.0,0.09506786814047707
401,401,0.1407467799262213,0.0,0.1407467799262213
402,402,0.8948653846083976,1.0,0.8948653846083976
403,403,0.49734928798562805,1.0,0.49734928798562805
404,404,0.46724385324054507,0.0,0.46724385324054507
405,405,0.5470536753980215,0.0,0.5470536753980215
406,406,0.5530878546753596,0.0,0.5530878546753596
407,407,0.6646812214138287,1.0,0.6646812214138287
408,408,0.405361496689601,1.0,0.405361496689601
409,409,0.3515847258516045,1.0,0.3515847258516045
410,410,0.869896508789961,1.0,0.869896508789961
411,411,0.10069771987501686,0.0,0.10069771987501686
412,412,0.8887375278162916,1.0,0.8887375278162916
413,413,0.33833375340445804,0.0,0.33833375340445804
414,414,0.11634244585992082,1.0,0.11634244585992082
415,415,0.7821989962222298,1.0,0.7821989962222298
416,416,0.7733664071023227,1.0,0.7733664071023227
417,417,0.25610610888186236,0.0,0.25610610888186236
418,418,0.04466508270149905,0.0,0.04466508270149905
419,419,0.17735132870318782,0.0,0.17735132870318782
420,420,0.8200369262012809,0.0,0.8200369262012809
421,421,0.5496132889691233,0.0,0.5496132889691233
422,422,0.410202390722744,1.0,0.410202390722744
423,423,0.32940475192244734,1.0,0.32940475192244734
424,424,0.21521740550813206,1.0,0.21521740550813206
425,425,0.5726738357897474,0.0,0.5726738357897474
426,426,0.6081539212047454,1.0,0.6081539212047454
427,427,0.9480808969937399,1.0,0.9480808969937399
428,428,0.40565876266968115,0.0,0.40565876266968115
429,429,0.6260925010485044,1.0,0.6260925010485044
430,430,0.9848440240739432,1.0,0.9848440240739432
431,431,0.3800259132702929,1.0,0.3800259132702929
432,432,0.2726553316291135,0.0,0.2726553316291135
433,433,0.1910606064270013,0.0,0.1910606064270013
434,434,0.4913292571433995,0.0,0.4913292571433995
435,435,0.3588640005924645,0.0,0.3588640005924645
436,436,0.6639554523864426,1.0,0.6639554523864426
437,437,0.3930625029395627,0.0,0.3930625029395627
438,438,0.29450627296328513,1.0,0.29450627296328513
439,439,0.7392892383451305,0.0,0.7392892383451305
440,440,0.8719174126090224,1.0,0.8719174126090224
441,441,0.6833933768372561,1.0,0.6833933768372561
442,442,0.19855821259526663,0.0,0.19855821259526663
443,443,0.44738436712186647,0.0,0.44738436712186647
444,444,0.8613121973224304,1.0,0.8613121973224304
445,445,0.008410470179522234,0.0,0.008410470179522234
446,446,0.17637959849219653,0.0,0.17637959849219653
447,447,0.2417444618321538,0.0,0.2417444618321538
448,448,0.22800974900626014,0.0,0.22800974900626014
449,449,0.20921759775154103,0.0,0.20921759775154103
450,450,0.04844014398698493,0.0,0.04844014398698493
451,451,0.3285845290119104,0.0,0.3285845290119104
452,452,0.4393336602982826,0.0,0.4393336602982826
453,453,0.8155538371709598,0.0,0.8155538371709598
454,454,0.04666188783490788,0.0,0.04666188783490788
455,455,0.5688081909477289,0.0,0.5688081909477289
456,456,0.41558342951636373,0.0,0.41558342951636373
457,457,0.860320108294805,1.0,0.860320108294805
458,458,0.30617776187526813,0.0,0.30617776187526813
459,459,0.616941818114846,1.0,0.616941818114846
460,460,0.8148512657729817,1.0,0.8148512657729817
461,461,0.06896221211960218,0.0,0.06896221211960218
462,462,0.11787463514566232,0.0,0.11787463514566232
463,463,0.4735131626863859,0.0,0.4735131626863859
464,464,0.532332147129236,0.0,0.532332147129236
465,465,0.9437338035543508,0.0,0.9437338035543508
466,466,0.48979140875146754,0.0,0.48979140875146754
467,467,0.07741776759138985,0.0,0.07741776759138985
468,468,0.20908326610210626,0.0,0.20908326610210626
469,469,0.49034984838402307,0.0,0.49034984838402307
470,470,0.20434910614941537,1.0,0.20434910614941537
471,471,0.8450430065711656,1.0,0.8450430065711656
472,472,0.6179487573642126,0.0,0.6179487573642126
473,473,0.3960718294020187,0.0,0.3960718294020187
474,474,0.2417373875340233,0.0,0.2417373875340233
475,475,0.9701937401508224,1.0,0.9701937401508224
476,476,0.16404035265477335,0.0,0.16404035265477335
477,477,0.35331899060666805,1.0,0.35331899060666805
478,478,0.2903251260069948,0.0,0.2903251260069948
479,479,0.5385933569933576,0.0,0.5385933569933576
480,480,0.9714337509848119,1.0,0.9714337509848119
481,481,0.6663692923398168,0.0,0.6663692923398168
482,482,0.4531271025296465,0.0,0.4531271025296465
483,483,0.8151359252944459,1.0,0.8151359252944459
484,484,0.8379245024010751,0.0,0.8379245024010751
485,485,0.48790036486528343,1.0,0.48790036486528343
486,486,0.5593271614226153,1.0,0.5593271614226153
487,487,0.8252319039901361,1.0,0.8252319039901361
488,488,0.9773133534446796,1.0,0.9773133534446796
489,489,0.8330744711601402,0.0,0.8330744711601402
490,490,0.4188068071301927,1.0,0.4188068071301927
491,491,0.7565532548265179,1.0,0.7565532548265179
492,492,0.03827550365844712,0.0,0.03827550365844712
493,493,0.43461197992668177,1.0,0.43461197992668177
494,494,0.983053498991113,1.0,0.983053498991113
495,495,0.7614740472194451,1.0,0.7614740472194451
496,496,0.21757570339274057,1.0,0.21757570339274057
497,497,0.17643637600284579,0.0,0.17643637600284579
498,498,0.5554697125362352,0.0,0.5554697125362352
499,499,0.49423646102179375,0.0,0.49423646102179375
500,500,0.03900536931436305,0.0,0.03900536931436305
501,501,0.3567107816550996,0.0,0.3567107816550996
502,502,0.1560416378925834,0.0,0.1560416378925834
503,503,0.07749050037103755,1.0,0.07749050037103755
504,504,0.9552948408254384,1.0,0.9552948408254384
505,505,0.14073894779896556,0.0,0.14073894779896556
506,506,0.9120378271919808,1.0,0.9120378271919808
507,507,0.0683524586254578,0.0,0.0683524586254578
508,508,0.028363768304761616,0.0,0.028363768304761616
509,509,0.9894092402260153,1.0,0.9894092402260153
510,510,0.1648423129853418,1.0,0.1648423129853418
511,511,0.9046470939090046,1.0,0.9046470939090046
512,512,0.5343405616281814,0.0,0.5343405616281814
513,513,0.8244027048365339,1.0,0.8244027048365339
514,514,0.2555963747110106,0.0,0.2555963747110106
515,515,0.8294754479723704,1.0,0.8294754479723704
516,516,0.5337708248912032,0.0,0.5337708248912032
517,517,0.9324391086518558,1.0,0.9324391086518558
518,518,0.23460331822153602,0.0,0.23460331822153602
519,519,0.11301365061082791,0.0,0.11301365061082791
520,520,0.12153438660486027,1.0,0.12153438660486027
521,521,0.7814711914680393,1.0,0.7814711914680393
522,522,0.8349994325327285,1.0,0.8349994325327285
523,523,0.5537966973365256,1.0,0.5537966973365256
524,524,0.6575508738094411,1.0,0.6575508738094411
525,525,0.6592748498521597,1.0,0.6592748498521597
526,526,0.6817775715360685,1.0,0.6817775715360685
527,527,0.8193452685274586,1.0,0.8193452685274586
528,528,0.5522977712038528,1.0,0.5522977712038528
529,529,0.16539363620625935,0.0,0.16539363620625935
530,530,0.01128709434979347,0.0,0.01128709434979347
531,531,0.8678206467818744,0.0,0.8678206467818744
532,532,0.15680440847012322,0.0,0.15680440847012322
533,533,0.15448328497708474,1.0,0.15448328497708474
534,534,0.5604259437216513,0.0,0.5604259437216513
535,535,0.8031951422501594,1.0,0.8031951422501594
536,536,0.4261421352540574,0.0,0.4261421352540574
537,537,0.9328068162470087,1.0,0.9328068162470087
538,538,0.3065599577796324,0.0,0.3065599577796324
