time,input_label,softmax_value,prediction_accuracy
62,5,0.9999992847442627,1.0
63,1,0.9948503375053406,1.0
64,1,0.6347795724868774,1.0
65,2,0.9673103094100952,1.0
66,1,0.9982603192329407,1.0
67,0,0.9998964071273804,1.0
68,6,0.99996018409729,1.0
69,1,0.9987334609031677,1.0
70,1,0.9956294298171997,1.0
71,4,0.9960361123085022,1.0
72,7,0.9947699904441833,1.0
73,8,0.9995230436325073,1.0
74,6,0.9999972581863403,1.0
75,9,0.9992383718490601,1.0
76,8,0.9891421794891357,1.0
77,7,0.9999809265136719,1.0
78,4,0.998349666595459,1.0
79,4,0.9999735355377197,1.0
80,6,0.9999996423721313,1.0
81,5,0.9975495934486389,1.0
82,0,0.9977533221244812,1.0
83,1,0.999447762966156,1.0
84,6,0.9999833106994629,1.0
85,1,0.9936528205871582,1.0
86,6,0.9465068578720093,1.0
87,0,0.9998202919960022,1.0
88,8,0.9999985694885254,1.0
89,5,1.0,1.0
90,6,0.9996057152748108,1.0
91,3,0.9999649524688721,1.0
92,8,0.9999309778213501,1.0
93,7,0.9996013045310974,1.0
94,3,0.9996461868286133,1.0
95,9,0.9997583031654358,1.0
96,0,0.9997802376747131,1.0
97,5,0.9999737739562988,1.0
98,3,0.9999463558197021,1.0
99,0,0.9999052286148071,1.0
100,6,0.9999704360961914,1.0
101,8,0.9998469352722168,1.0
102,8,0.9999791383743286,1.0
103,1,0.9974122643470764,1.0
104,0,0.9998520612716675,1.0
105,3,0.9963414072990417,1.0
106,8,0.9957892298698425,1.0
107,6,0.9998334646224976,1.0
108,2,0.9999338388442993,1.0
109,2,0.9999943971633911,1.0
110,5,0.9999452829360962,1.0
111,4,0.9988787770271301,1.0
112,8,0.9999831914901733,1.0
113,9,0.9993153810501099,1.0
114,3,0.8324759602546692,1.0
115,7,0.9995546936988831,1.0
116,4,0.9967244267463684,1.0
117,5,0.9983744621276855,1.0
118,6,0.9858714938163757,1.0
119,8,0.9976578950881958,1.0
120,8,0.9997089505195618,1.0
121,9,0.9998836517333984,1.0
122,7,0.9792101979255676,1.0
123,6,0.9986065030097961,1.0
124,4,0.9999732971191406,1.0
125,3,0.999326229095459,1.0
126,1,0.9990224838256836,1.0
127,8,0.9889808893203735,1.0
128,9,0.9993120431900024,1.0
129,4,0.9566100239753723,1.0
130,1,0.9907599687576294,1.0
131,4,0.9999872446060181,1.0
132,2,0.9999985694885254,1.0
133,9,0.9999877214431763,1.0
134,2,0.9999222755432129,1.0
135,3,0.9799559116363525,1.0
136,1,0.9894519448280334,1.0
137,7,0.9993939399719238,1.0
138,9,0.9994908571243286,1.0
139,0,0.9512200355529785,1.0
140,6,0.9977660179138184,1.0
141,6,0.9999868869781494,1.0
142,3,0.9999030828475952,1.0
143,2,0.9995299577713013,1.0
144,7,0.9996331930160522,1.0
145,0,0.9989091157913208,1.0
146,3,0.9302820563316345,1.0
147,0,0.9996346235275269,1.0
148,8,0.9999650716781616,1.0
149,3,0.9993466734886169,1.0
150,3,0.9986681938171387,1.0
151,2,0.9730886220932007,1.0
152,3,0.9997472167015076,1.0
153,2,0.9864912033081055,1.0
154,0,0.9998949766159058,1.0
155,4,0.9999940395355225,1.0
156,4,0.9994251728057861,1.0
157,9,0.9999446868896484,1.0
158,1,0.9917699098587036,1.0
159,6,0.999983549118042,1.0
160,1,0.9976730942726135,1.0
161,8,0.9999985694885254,1.0
162,5,0.9316400289535522,1.0
163,4,0.999921441078186,1.0
164,4,0.9999901056289673,1.0
165,7,0.9435372948646545,1.0
166,0,0.9938429594039917,1.0
167,4,0.9998223185539246,1.0
168,9,0.9997554421424866,1.0
169,2,0.9996681213378906,1.0
170,3,0.9995150566101074,1.0
171,4,0.9999996423721313,1.0
172,5,0.9981787204742432,1.0
173,4,0.9985338449478149,1.0
174,8,0.9954125285148621,1.0
175,3,0.999982476234436,1.0
176,0,0.9999701976776123,1.0
177,5,0.9867494702339172,1.0
178,1,0.9979879856109619,1.0
179,1,0.9966570138931274,1.0
180,3,0.999991774559021,1.0
181,7,0.9853312969207764,1.0
182,7,0.9998124241828918,1.0
183,5,0.9999188184738159,1.0
184,3,0.9999953508377075,1.0
185,1,0.9982958436012268,1.0
186,1,0.9998598098754883,1.0
187,8,0.9999973773956299,1.0
188,8,0.9993578791618347,1.0
189,6,0.9999098777770996,1.0
190,1,0.9946909546852112,1.0
191,6,0.9994889497756958,1.0
192,8,0.9999819993972778,1.0
193,1,0.9958034157752991,1.0
194,9,0.9876735806465149,1.0
195,3,0.996543824672699,1.0
196,8,0.9999988079071045,1.0
197,9,0.9946605563163757,1.0
198,1,0.9991795420646667,1.0
199,7,0.9969052672386169,1.0
200,7,0.999854326248169,1.0
201,3,0.9997074007987976,1.0
202,0,0.996567964553833,1.0
203,6,0.9999905824661255,1.0
204,3,0.9999970197677612,1.0
205,1,0.999542236328125,1.0
206,2,0.9999761581420898,1.0
207,7,0.997672975063324,1.0
208,8,0.8672878742218018,1.0
209,8,0.9998733997344971,1.0
210,0,0.9993347525596619,1.0
211,7,0.9984915256500244,1.0
212,2,0.9985211491584778,1.0
213,3,0.999977707862854,1.0
214,6,0.9999316930770874,1.0
215,0,0.9995254278182983,1.0
216,9,0.9999315738677979,1.0
217,7,0.9999698400497437,1.0
218,6,0.9999969005584717,1.0
219,4,0.9997972846031189,1.0
220,8,0.9999611377716064,1.0
221,1,0.9930714964866638,1.0
222,1,0.9985790252685547,1.0
223,4,0.9994109869003296,1.0
224,3,0.9995131492614746,1.0
225,2,0.9999992847442627,1.0
226,7,0.9969996809959412,1.0
227,9,0.810764729976654,1.0
228,7,0.9992567896842957,1.0
229,4,0.999984622001648,1.0
230,0,0.9999974966049194,1.0
231,1,0.9879896640777588,1.0
232,2,0.9998984336853027,1.0
233,2,0.9998421669006348,1.0
234,4,0.9999068975448608,1.0
235,3,0.9930611252784729,1.0
236,5,0.9975123405456543,1.0
237,2,0.9999943971633911,1.0
238,3,0.9766650199890137,1.0
239,3,0.999895453453064,1.0
240,1,0.9984279870986938,1.0
241,1,0.9993131160736084,1.0
242,9,0.9997788071632385,1.0
243,9,0.9997389912605286,1.0
244,1,0.9965420365333557,1.0
245,1,0.9950653910636902,1.0
246,9,0.7750480771064758,1.0
247,8,0.8981198072433472,1.0
248,9,0.9990326166152954,1.0
249,9,0.9993116855621338,1.0
250,1,0.9989150762557983,1.0
251,8,0.9948981404304504,1.0
252,8,0.999953031539917,1.0
253,7,0.9999847412109375,1.0
254,5,0.9993951320648193,1.0
255,2,0.9976240992546082,1.0
256,2,0.9988150596618652,1.0
257,8,0.99997878074646,1.0
258,3,0.9999927282333374,1.0
259,3,0.9999867677688599,1.0
260,4,0.999950647354126,1.0
261,5,0.9419445991516113,1.0
262,6,0.9999001026153564,1.0
263,1,0.9995768666267395,1.0
264,1,0.9898938536643982,1.0
265,9,0.9999376535415649,1.0
266,7,0.9971005320549011,1.0
267,8,0.9999730587005615,1.0
268,5,0.99992835521698,1.0
269,7,0.9894906878471375,1.0
270,6,0.99769127368927,1.0
271,4,0.9999971389770508,1.0
272,2,0.9429885149002075,1.0
273,9,0.9998767375946045,1.0
274,5,0.6239145994186401,0.0
275,3,0.9999927282333374,1.0
276,2,0.9574368596076965,0.0
277,7,0.9974517226219177,1.0
278,9,0.9995357990264893,1.0
279,1,0.9960250854492188,1.0
280,0,0.9989770650863647,1.0
281,3,0.9999909400939941,1.0
282,7,0.9983956217765808,1.0
283,7,0.9891107678413391,1.0
284,2,0.9996891021728516,1.0
285,9,0.9999550580978394,1.0
286,8,0.9995346069335938,1.0
287,8,0.9993683695793152,1.0
288,6,0.992908239364624,1.0
289,3,0.99957674741745,1.0
290,4,0.9994434714317322,1.0
291,4,0.9974542260169983,1.0
292,6,0.8998132348060608,1.0
293,2,0.9999855756759644,1.0
294,8,0.9989363551139832,1.0
295,5,0.9999761581420898,1.0
296,8,0.9827132225036621,1.0
297,7,0.9996225833892822,1.0
298,0,0.9999833106994629,1.0
299,5,0.9998682737350464,1.0
300,9,0.999874472618103,1.0
301,0,0.9999663829803467,1.0
302,9,0.9999741315841675,1.0
303,4,0.9968823194503784,1.0
304,4,0.9950706958770752,1.0
305,6,0.9999924898147583,1.0
306,4,0.9998170733451843,1.0
307,0,0.9965638518333435,1.0
308,6,0.9999665021896362,1.0
309,3,0.9998375177383423,1.0
310,4,0.999734103679657,1.0
311,0,0.9993921518325806,1.0
312,1,0.9985004663467407,1.0
313,3,0.999966025352478,1.0
314,0,0.996773898601532,1.0
315,9,0.9989309906959534,1.0
316,8,0.998291552066803,1.0
317,1,0.9990715980529785,1.0
318,3,0.9994187355041504,1.0
319,3,0.9999923706054688,1.0
320,1,0.9877931475639343,1.0
321,1,0.9980288147926331,1.0
322,7,0.9998782873153687,1.0
323,2,0.9997754693031311,1.0
324,0,0.999990701675415,1.0
325,8,0.860227108001709,1.0
326,7,0.9982593655586243,1.0
327,8,0.9991673231124878,1.0
328,0,0.9976293444633484,1.0
329,4,0.9999756813049316,1.0
330,8,0.998354434967041,1.0
331,0,0.9999954700469971,1.0
332,8,0.999997615814209,1.0
333,8,0.9996083378791809,1.0
334,5,0.9999935626983643,1.0
335,6,0.9999858140945435,1.0
336,1,0.9983618855476379,1.0
337,7,0.9997768998146057,1.0
338,1,0.9608863592147827,1.0
339,7,0.9878921508789062,1.0
340,9,0.997046172618866,1.0
341,4,0.9998281002044678,1.0
342,2,0.9999969005584717,1.0
343,0,0.9995291233062744,1.0
344,4,0.9999868869781494,1.0
345,8,0.9999938011169434,1.0
346,8,0.9993736147880554,1.0
347,2,0.9998519420623779,1.0
348,8,0.9999560117721558,1.0
349,9,0.999842643737793,1.0
350,1,0.9991998076438904,1.0
351,1,0.9996829032897949,1.0
352,5,0.9999946355819702,1.0
353,2,0.9999810457229614,1.0
354,9,0.9994902610778809,1.0
355,7,0.9999123811721802,1.0
356,6,0.9998879432678223,1.0
357,7,0.9992014765739441,1.0
358,8,0.9990791082382202,1.0
359,5,0.8192474246025085,1.0
360,4,0.9999806880950928,1.0
361,5,0.9999991655349731,1.0
362,6,0.9958586096763611,1.0
363,5,0.9999692440032959,1.0
364,6,0.9998800754547119,1.0
365,2,0.9999953508377075,1.0
366,1,0.9989314675331116,1.0
367,9,0.999969482421875,1.0
368,4,0.9996994733810425,1.0
369,0,0.9981027245521545,1.0
370,5,0.999981164932251,1.0
371,2,0.9999282360076904,1.0
372,4,0.9999805688858032,1.0
373,8,0.9999880790710449,1.0
374,4,0.8861668705940247,1.0
375,8,0.9999911785125732,1.0
376,7,0.9999605417251587,1.0
377,5,0.9999990463256836,1.0
378,5,0.9999969005584717,1.0
379,0,0.9998924732208252,1.0
380,4,0.989025890827179,1.0
381,9,0.4461073875427246,1.0
382,8,0.9999116659164429,1.0
383,0,0.9991693496704102,1.0
384,0,0.9982680082321167,1.0
385,7,0.9997729659080505,1.0
386,7,0.9999616146087646,1.0
387,3,0.3895339369773865,0.0
388,4,0.9157015085220337,1.0
389,3,0.9993035793304443,1.0
390,6,0.9986419081687927,1.0
391,4,0.9997236132621765,1.0
392,0,0.9997803568840027,1.0
393,7,0.9998593330383301,1.0
394,5,0.9999737739562988,1.0
395,3,0.9999270439147949,1.0
396,5,0.9997157454490662,1.0
397,7,0.9989359974861145,1.0
398,5,0.999931812286377,1.0
399,5,0.9999986886978149,1.0
400,2,0.9996896982192993,1.0
401,0,0.9999291896820068,1.0
402,0,0.9984525442123413,1.0
403,4,0.9915605187416077,1.0
404,4,0.9529488682746887,1.0
405,7,0.9999819993972778,1.0
406,5,0.9999929666519165,1.0
407,5,0.9998999834060669,1.0
408,3,0.9999940395355225,1.0
409,1,0.9982895255088806,1.0
410,5,0.9898667335510254,1.0
411,6,0.9998728036880493,1.0
412,0,0.9996758699417114,1.0
413,6,0.7247551083564758,0.0
414,5,0.9998601675033569,1.0
415,1,0.9989908337593079,1.0
416,0,0.9998551607131958,1.0
417,7,0.9999183416366577,1.0
418,2,0.9778944253921509,1.0
419,2,0.9999254941940308,1.0
420,6,0.9999897480010986,1.0
421,0,0.9997968077659607,1.0
422,8,0.9999858140945435,1.0
423,3,0.9999926090240479,1.0
424,0,0.9999837875366211,1.0
425,3,0.9999862909317017,1.0
426,0,0.9999487400054932,1.0
427,9,0.9963178634643555,1.0
428,7,0.9998148083686829,1.0
429,8,0.9902992248535156,1.0
430,4,0.9999904632568359,1.0
431,8,0.9870103597640991,1.0
432,6,0.9999641180038452,1.0
433,0,0.9999772310256958,1.0
434,7,0.9998006224632263,1.0
435,4,0.9975726008415222,1.0
436,9,0.9999090433120728,1.0
437,6,0.8372281789779663,1.0
438,2,0.7451474070549011,1.0
439,6,0.9999775886535645,1.0
440,4,0.9998664855957031,1.0
441,0,0.9998340606689453,1.0
442,3,0.9999278783798218,1.0
443,9,0.9377774596214294,1.0
444,5,0.9964162111282349,1.0
445,5,0.9999932050704956,1.0
446,9,0.9955968260765076,1.0
447,7,0.9994775652885437,1.0
448,0,0.999910831451416,1.0
449,7,0.9995813965797424,1.0
450,3,0.9947649240493774,1.0
451,2,0.9996302127838135,1.0
452,3,0.9999922513961792,1.0
453,5,0.9999881982803345,1.0
454,4,0.9993807077407837,1.0
455,8,0.999261200428009,1.0
456,5,0.9999343156814575,1.0
457,4,0.9999871253967285,1.0
458,1,0.9883757829666138,1.0
459,5,0.9996414184570312,1.0
460,2,0.9999998807907104,1.0
461,7,0.9989699125289917,1.0
462,5,0.9999988079071045,1.0
463,6,0.9969708919525146,1.0
464,3,0.9988760352134705,1.0
465,9,0.9925952553749084,1.0
466,3,0.9997661709785461,1.0
467,2,0.998069703578949,1.0
468,8,0.9999316930770874,1.0
469,7,0.9999493360519409,1.0
470,6,0.9999762773513794,1.0
471,3,0.999703586101532,1.0
472,6,0.9999878406524658,1.0
473,6,0.9999933242797852,1.0
474,1,0.9970775842666626,1.0
475,1,0.9980106949806213,1.0
476,0,0.9998544454574585,1.0
477,9,0.9997203946113586,1.0
478,7,0.9999477863311768,1.0
479,9,0.9977337121963501,1.0
480,4,0.9018975496292114,1.0
481,6,0.9999219179153442,1.0
482,6,0.9604897499084473,0.0
483,5,0.9599944353103638,1.0
484,4,0.6823923587799072,1.0
485,8,0.9999009370803833,1.0
486,2,0.9999887943267822,1.0
487,5,0.9999217987060547,1.0
488,6,0.999957799911499,1.0
489,1,0.9829779267311096,1.0
490,2,0.9129546284675598,1.0
491,8,0.9997798800468445,1.0
492,7,0.9998867511749268,1.0
493,7,0.9995402097702026,1.0
494,3,0.9999983310699463,1.0
495,2,0.999998927116394,1.0
496,2,0.9999605417251587,1.0
497,7,0.9999784231185913,1.0
498,8,0.9995902180671692,1.0
499,8,0.987953782081604,1.0
500,5,0.9999929666519165,1.0
501,6,0.9992595314979553,1.0
502,5,1.0,1.0
503,8,0.9999436140060425,1.0
504,9,0.9997449517250061,1.0
505,6,0.9999873638153076,1.0
506,4,0.9999836683273315,1.0
507,3,0.9999954700469971,1.0
508,4,0.9956167936325073,1.0
509,5,0.9986818432807922,1.0
510,6,0.999968409538269,1.0
511,5,0.9976752400398254,1.0
512,8,0.8581849932670593,1.0
513,8,0.9989057779312134,1.0
514,6,0.9998500347137451,1.0
515,9,0.9994188547134399,1.0
516,0,0.9994661211967468,1.0
517,5,0.9992357492446899,1.0
518,1,0.997215747833252,1.0
519,5,0.9999986886978149,1.0
520,0,0.9965842962265015,1.0
521,6,0.999847412109375,1.0
522,0,0.9996652603149414,1.0
523,2,0.9999631643295288,1.0
524,6,0.9914530515670776,1.0
525,3,0.9782049059867859,1.0
526,0,0.999984622001648,1.0
527,9,0.999958872795105,1.0
528,7,0.997913658618927,1.0
529,0,0.9985737800598145,1.0
530,1,0.9992510676383972,1.0
531,5,0.9999136924743652,1.0
532,3,0.9999662637710571,1.0
533,6,0.9971544742584229,1.0
534,3,0.9497617483139038,1.0
535,1,0.9978989362716675,1.0
536,1,0.9953623414039612,1.0
537,2,0.999953031539917,1.0
538,1,0.9986786246299744,1.0
539,5,0.9998719692230225,1.0
540,2,0.9985985159873962,1.0
541,9,0.9999349117279053,1.0
542,5,0.999334990978241,1.0
543,7,0.9979110360145569,1.0
544,6,0.9999781847000122,1.0
545,4,0.9776487946510315,0.0
546,4,0.998918890953064,1.0
547,6,0.9999240636825562,1.0
548,0,0.9995610117912292,1.0
549,7,0.9999880790710449,1.0
550,1,0.9977626800537109,1.0
551,5,0.9999839067459106,1.0
552,7,0.9997265934944153,1.0
553,8,0.9999667406082153,1.0
554,3,0.9980765581130981,1.0
555,2,0.9994852542877197,1.0
556,2,0.9999970197677612,1.0
557,0,0.9995213747024536,1.0
558,0,0.9999630451202393,1.0
559,9,0.9996160268783569,1.0
560,1,0.9980271458625793,1.0
561,2,0.9999603033065796,1.0
562,6,0.9997240900993347,1.0
563,8,0.9955242872238159,1.0
564,2,0.9999594688415527,1.0
565,4,0.9999946355819702,1.0
566,7,0.9992589354515076,1.0
567,8,0.9999101161956787,1.0
568,1,0.9944494962692261,1.0
569,6,0.9999574422836304,1.0
570,5,0.999933123588562,1.0
571,8,0.9994876384735107,1.0
572,3,0.9948145747184753,1.0
573,5,0.999998927116394,1.0
574,8,0.9999996423721313,1.0
575,3,0.9998964071273804,1.0
576,2,0.9999982118606567,1.0
577,7,0.9995638728141785,1.0
578,9,0.9951311349868774,1.0
579,3,0.9999997615814209,1.0
580,3,0.9999819993972778,1.0
581,1,0.9985092282295227,1.0
582,2,0.9999885559082031,1.0
583,9,0.9993364214897156,1.0
584,1,0.9985899329185486,1.0
585,9,0.9948945045471191,1.0
586,2,0.9998050332069397,1.0
587,8,0.9872456789016724,1.0
588,3,0.9999526739120483,1.0
589,5,0.999997615814209,1.0
590,5,0.9999997615814209,1.0
591,0,0.9998254179954529,1.0
592,7,0.9967118501663208,1.0
593,7,0.9926226139068604,1.0
594,7,0.9993321299552917,1.0
595,7,0.9841994047164917,1.0
596,9,0.999990701675415,1.0
597,7,0.9998072981834412,1.0
598,7,0.9999197721481323,1.0
599,7,0.9981873631477356,1.0
600,3,0.9996205568313599,1.0
601,0,0.9999575614929199,1.0
602,2,0.9999945163726807,1.0
603,7,0.9998754262924194,1.0
604,1,0.99698406457901,1.0
605,8,0.9999634027481079,1.0
606,9,0.9961548447608948,1.0
607,0,0.9999064207077026,1.0
608,6,0.9999829530715942,1.0
609,0,0.9999722242355347,1.0
610,4,0.999906063079834,1.0
611,3,0.9999521970748901,1.0
612,6,0.9999421834945679,1.0
613,3,0.99998939037323,1.0
614,2,0.9999992847442627,1.0
615,0,0.9999494552612305,1.0
616,6,0.9999849796295166,1.0
617,9,0.9998582601547241,1.0
618,9,0.9998270869255066,1.0
619,7,0.9997846484184265,1.0
620,9,0.999775230884552,1.0
621,6,0.9999535083770752,1.0
622,1,0.9983376264572144,1.0
623,1,0.9974134564399719,1.0
624,5,0.9988040924072266,1.0
625,3,0.996448278427124,1.0
626,4,0.9999725818634033,1.0
627,1,0.9999377727508545,1.0
628,9,0.9997316002845764,1.0
629,3,0.99712735414505,1.0
630,4,0.999900221824646,1.0
631,7,0.9999386072158813,1.0
632,2,0.999173104763031,1.0
633,4,0.9999990463256836,1.0
634,3,0.9999942779541016,1.0
635,9,0.9985761642456055,1.0
636,9,0.9999206066131592,1.0
637,7,0.9995729327201843,1.0
638,0,0.999901533126831,1.0
639,1,0.9023012518882751,0.0
640,9,0.9965299963951111,1.0
641,9,0.9974228143692017,1.0
642,7,0.9999626874923706,1.0
643,9,0.9996650218963623,1.0
644,5,0.9999433755874634,1.0
645,0,0.9987402558326721,1.0
646,3,0.9973347187042236,1.0
647,6,0.9998433589935303,1.0
648,5,0.999998927116394,1.0
649,7,0.967790961265564,1.0
650,5,0.9958336353302002,1.0
651,8,0.9999433755874634,1.0
652,2,0.9999724626541138,1.0
653,0,0.9998929500579834,1.0
654,3,0.9999887943267822,1.0
655,1,0.9982349872589111,1.0
656,7,0.9990010857582092,1.0
657,1,0.9920125603675842,1.0
658,6,0.9999620914459229,1.0
659,5,0.9999467134475708,1.0
660,9,0.9999046325683594,1.0
661,7,0.9994120597839355,1.0
662,6,0.999891996383667,1.0
663,5,0.9999861717224121,1.0
664,8,0.9958339929580688,1.0
665,3,0.9999805688858032,1.0
666,2,0.9999914169311523,1.0
667,4,0.9873260259628296,1.0
668,1,0.9991311430931091,1.0
669,6,0.9998629093170166,1.0
670,0,0.9998061060905457,1.0
671,3,0.9998071789741516,1.0
672,4,0.9959495067596436,1.0
673,7,0.9968935251235962,1.0
674,9,0.9035202264785767,1.0
675,4,0.9998618364334106,1.0
676,0,0.9999244213104248,1.0
677,5,0.9997052550315857,1.0
678,8,0.9999527931213379,1.0
679,3,0.9999810457229614,1.0
680,5,0.9824255704879761,1.0
681,2,0.999645471572876,1.0
682,3,0.9987629652023315,1.0
683,3,0.9954238533973694,1.0
684,1,0.9963995218276978,1.0
685,9,0.9999011754989624,1.0
686,3,0.9999586343765259,1.0
687,3,0.9998857975006104,1.0
688,2,0.9999688863754272,1.0
689,5,0.9999370574951172,1.0
690,8,0.9999122619628906,1.0
691,9,0.9994879961013794,1.0
692,7,0.9999946355819702,1.0
693,8,0.9999589920043945,1.0
694,5,0.9999926090240479,1.0
695,7,0.999883770942688,1.0
696,1,0.9971684813499451,1.0
697,7,0.9995254278182983,1.0
698,9,0.9998111128807068,1.0
699,0,0.9996639490127563,1.0
700,1,0.9535885453224182,1.0
701,3,0.9999873638153076,1.0
702,9,0.8010327219963074,1.0
703,1,0.9934346675872803,1.0
704,0,0.9992166757583618,1.0
705,3,0.9998917579650879,1.0
706,3,0.9999935626983643,1.0
707,7,0.9608795046806335,1.0
708,2,0.9831316471099854,1.0
709,9,0.9983928799629211,1.0
710,4,0.9999449253082275,1.0
711,5,0.9991466999053955,1.0
712,3,0.9995923638343811,1.0
713,4,0.9997603297233582,1.0
714,8,0.8353322148323059,1.0
715,0,0.9950613379478455,1.0
716,1,0.994013249874115,1.0
717,2,0.999993085861206,1.0
718,7,0.9997931122779846,1.0
719,9,0.9999301433563232,1.0
720,2,0.9999891519546509,1.0
721,0,0.9999715089797974,1.0
722,0,0.9999854564666748,1.0
723,5,0.9998925924301147,1.0
724,8,0.9999340772628784,1.0
725,5,0.9991218447685242,1.0
726,6,0.9996850490570068,1.0
727,1,0.9867678284645081,1.0
728,1,0.9964788556098938,1.0
729,0,0.99997878074646,1.0
730,4,0.9999890327453613,1.0
731,1,0.9962670207023621,1.0
732,3,0.9998968839645386,1.0
733,1,0.997776210308075,1.0
734,6,0.9999463558197021,1.0
735,2,0.9999972581863403,1.0
736,8,0.9999163150787354,1.0
737,6,0.9895173907279968,1.0
738,7,0.9980423450469971,1.0
739,9,0.9893571734428406,1.0
740,1,0.9983237385749817,1.0
741,4,0.9999868869781494,1.0
742,4,0.9999150037765503,1.0
743,1,0.9970690608024597,1.0
744,4,0.9994138479232788,1.0
745,2,0.9999977350234985,1.0
746,6,0.9998196959495544,1.0
747,7,0.9978166818618774,1.0
748,7,0.9995526671409607,1.0
749,8,0.9999613761901855,1.0
750,1,0.9991456270217896,1.0
751,5,0.9998518228530884,1.0
752,0,0.8327541947364807,1.0
753,7,0.9998756647109985,1.0
754,4,0.9999750852584839,1.0
755,7,0.9976315498352051,1.0
756,5,0.9999945163726807,1.0
757,3,0.9999727010726929,1.0
758,4,0.9999669790267944,1.0
759,7,0.9998015761375427,1.0
760,3,0.9989383816719055,1.0
761,0,0.9991727471351624,1.0
762,4,0.997875452041626,1.0
763,8,0.9996379613876343,1.0
764,9,0.9999010562896729,1.0
765,9,0.9999606609344482,1.0
766,0,0.999268114566803,1.0
767,6,0.9983803033828735,1.0
768,0,0.9999899864196777,1.0
769,7,0.970570981502533,1.0
770,7,0.9997054934501648,1.0
771,2,0.999922513961792,1.0
772,3,0.9997764229774475,1.0
773,9,0.9955604076385498,1.0
774,0,0.9944739937782288,1.0
775,0,0.9977965354919434,1.0
776,7,0.9996801614761353,1.0
777,3,0.9992035031318665,1.0
778,4,0.9999966621398926,1.0
779,5,0.9999892711639404,1.0
780,7,0.9998024106025696,1.0
781,9,0.9976933598518372,1.0
782,4,0.9969865679740906,1.0
783,3,0.9998053908348083,1.0
784,6,0.9999755620956421,1.0
785,8,0.9999692440032959,1.0
786,3,0.9999456405639648,1.0
787,4,0.9887472987174988,1.0
788,1,0.4991210699081421,0.0
789,5,0.9998186230659485,1.0
790,1,0.998034656047821,1.0
791,7,0.9996615648269653,1.0
792,2,0.9999977350234985,1.0
793,9,0.9997579455375671,1.0
794,3,0.9926744103431702,1.0
795,0,0.998049259185791,1.0
796,1,0.9956154823303223,1.0
797,0,0.9998830556869507,1.0
798,0,0.9999134540557861,1.0
799,3,0.9874535202980042,1.0
800,2,0.999203622341156,1.0
801,4,0.9999974966049194,1.0
802,8,0.9993554949760437,1.0
803,4,0.9999948740005493,1.0
804,3,0.9999923706054688,1.0
805,0,0.999975323677063,1.0
806,0,0.9852908849716187,1.0
807,8,0.9999356269836426,1.0
808,0,0.9996912479400635,1.0
809,5,0.9634567499160767,1.0
810,6,0.9948908090591431,1.0
811,2,0.9999545812606812,1.0
812,3,0.9994496703147888,1.0
813,0,0.9997525811195374,1.0
814,1,0.9981498718261719,1.0
815,3,0.9999517202377319,1.0
816,9,0.9997491240501404,1.0
817,3,0.96469646692276,1.0
818,4,0.6497215628623962,1.0
819,3,0.9999814033508301,1.0
820,8,0.9998781681060791,1.0
821,8,0.9999399185180664,1.0
822,6,0.9999905824661255,1.0
823,0,0.9999849796295166,1.0
824,2,0.9996598958969116,1.0
825,7,0.9999045133590698,1.0
