time,input_label,softmax_value,prediction_accuracy
58,3,0.9998816251754761,1.0
59,9,0.9992045760154724,1.0
60,6,0.9999481439590454,1.0
61,2,0.9542196393013,1.0
62,5,0.999953031539917,1.0
63,0,0.9999490976333618,1.0
64,7,0.9991753697395325,1.0
65,3,0.999805748462677,1.0
66,3,0.9999840259552002,1.0
67,8,0.9995331764221191,1.0
68,1,0.9973279237747192,1.0
69,3,0.9999802112579346,1.0
70,1,0.9948025941848755,1.0
71,5,0.9999992847442627,1.0
72,3,0.9998268485069275,1.0
73,6,0.9788932204246521,1.0
74,9,0.9999439716339111,1.0
75,7,0.9996498823165894,1.0
76,0,0.9999501705169678,1.0
77,7,0.9998615980148315,1.0
78,9,0.9999650716781616,1.0
79,6,0.9997209906578064,1.0
80,8,0.999972939491272,1.0
81,2,0.9987958669662476,1.0
82,1,0.9945100545883179,1.0
83,0,0.9975374937057495,1.0
84,7,0.9999417066574097,1.0
85,9,0.9997370839118958,1.0
86,2,0.9999141693115234,1.0
87,9,0.9998674392700195,1.0
88,1,0.9997804760932922,1.0
89,3,0.9999629259109497,1.0
90,4,0.9995453953742981,1.0
91,9,0.9983391761779785,1.0
92,8,0.9994520545005798,1.0
93,4,0.9998641014099121,1.0
94,9,0.9999839067459106,1.0
95,9,0.9996854066848755,1.0
96,8,0.9982433319091797,1.0
97,5,0.9999995231628418,1.0
98,2,0.957535445690155,1.0
99,1,0.37819549441337585,0.0
100,3,0.9999405145645142,1.0
101,4,0.9999853372573853,1.0
102,1,0.9989596605300903,1.0
103,4,0.6848358511924744,0.0
104,1,0.9978557229042053,1.0
105,8,0.9995256662368774,1.0
106,2,0.9961503744125366,1.0
107,8,0.9999345541000366,1.0
108,4,0.9996507167816162,1.0
109,4,0.9996182918548584,1.0
110,4,0.999907374382019,1.0
111,4,0.9998942613601685,1.0
112,7,0.999567449092865,1.0
113,4,0.9862098097801208,1.0
114,6,0.9995630383491516,1.0
115,2,0.9989088773727417,1.0
116,2,0.9845074415206909,1.0
117,4,0.9977765679359436,1.0
118,4,0.9999938011169434,1.0
119,3,0.999900221824646,1.0
120,3,0.8611818552017212,1.0
121,1,0.957030177116394,1.0
122,9,0.9998247027397156,1.0
123,7,0.9998733997344971,1.0
124,6,0.9999096393585205,1.0
125,7,0.9998563528060913,1.0
126,4,0.9819321632385254,1.0
127,2,0.9999836683273315,1.0
128,1,0.9834240078926086,1.0
129,6,0.9962311387062073,1.0
130,8,0.9971731901168823,1.0
131,7,0.9998779296875,1.0
132,9,0.9990469813346863,1.0
133,0,0.9998524188995361,1.0
134,1,0.9995514750480652,1.0
135,2,0.999995231628418,1.0
136,0,0.9999022483825684,1.0
137,9,0.9961989521980286,1.0
138,7,0.9999593496322632,1.0
139,7,0.9982812404632568,1.0
140,6,0.9999275207519531,1.0
141,5,0.999990701675415,1.0
142,1,0.9928760528564453,1.0
143,1,0.9671494960784912,1.0
144,1,0.9978531002998352,1.0
145,5,0.9997511506080627,1.0
146,0,0.9998683929443359,1.0
147,1,0.9961915016174316,1.0
148,9,0.9998433589935303,1.0
149,7,0.970343291759491,1.0
150,5,0.9999643564224243,1.0
151,9,0.9977701902389526,1.0
152,7,0.9974476099014282,1.0
153,3,0.9979190230369568,1.0
154,6,0.9963923096656799,1.0
155,7,0.9996318817138672,1.0
156,4,0.9999765157699585,1.0
157,4,0.8903945088386536,1.0
158,0,0.9997128844261169,1.0
159,0,0.9999773502349854,1.0
160,5,0.3724531829357147,0.0
161,3,0.999984860420227,1.0
162,1,0.9987297654151917,1.0
163,1,0.9948508143424988,1.0
164,2,0.9992989301681519,1.0
165,7,0.9998101592063904,1.0
166,3,0.9998756647109985,1.0
167,2,0.9998588562011719,1.0
168,2,0.9999741315841675,1.0
169,3,0.9928232431411743,1.0
170,2,0.9999179840087891,1.0
171,5,0.9991440773010254,1.0
172,2,0.9866198301315308,1.0
173,1,0.9971190690994263,1.0
174,1,0.9989076852798462,1.0
175,4,0.9957488775253296,1.0
176,8,0.9999982118606567,1.0
177,6,0.9997685551643372,1.0
178,1,0.9980288147926331,1.0
179,1,0.978911280632019,1.0
180,1,0.9972000122070312,1.0
181,5,0.9801980257034302,1.0
182,7,0.9995586276054382,1.0
183,2,0.9974937438964844,1.0
184,8,0.9992764592170715,1.0
185,1,0.9987045526504517,1.0
186,9,0.9616442322731018,1.0
187,1,0.999472439289093,1.0
188,6,0.9999275207519531,1.0
189,1,0.9935582280158997,1.0
190,1,0.9965940117835999,1.0
191,4,0.9998071789741516,1.0
192,3,0.9999997615814209,1.0
193,8,0.9992650151252747,1.0
194,7,0.9995582699775696,1.0
195,9,0.9689247012138367,1.0
196,3,0.9993810653686523,1.0
197,3,0.9994435906410217,1.0
198,1,0.9967013001441956,1.0
199,7,0.9991784691810608,1.0
200,5,0.9943978786468506,1.0
201,1,0.997416615486145,1.0
202,6,0.9998959302902222,1.0
203,9,0.9996047616004944,1.0
204,8,0.9990884065628052,1.0
205,0,0.9976140260696411,1.0
206,7,0.9999438524246216,1.0
207,3,0.9997832179069519,1.0
208,4,0.9999915361404419,1.0
209,9,0.9997702240943909,1.0
210,1,0.9920114874839783,1.0
211,8,0.9992647767066956,1.0
212,3,0.9999722242355347,1.0
213,1,0.9465682506561279,1.0
214,9,0.9994425177574158,1.0
215,9,0.9978001713752747,1.0
216,8,0.999447762966156,1.0
217,9,0.9996476173400879,1.0
218,5,0.999292254447937,1.0
219,4,0.9704040288925171,1.0
220,2,0.9999850988388062,1.0
221,9,0.9996910095214844,1.0
222,4,0.9627798199653625,1.0
223,7,0.9999253749847412,1.0
224,4,0.9982109069824219,1.0
225,3,0.9998984336853027,1.0
226,0,0.9632939100265503,1.0
227,3,0.9995988011360168,1.0
228,9,0.9986942410469055,1.0
229,6,0.999997615814209,1.0
230,3,0.9992986917495728,1.0
231,1,0.9982701539993286,1.0
232,6,0.5511552095413208,1.0
233,6,0.9999667406082153,1.0
234,0,0.9997196793556213,1.0
235,5,0.9999562501907349,1.0
236,5,0.9999653100967407,1.0
237,6,0.9998712539672852,1.0
238,3,0.9996795654296875,1.0
239,0,0.999687671661377,1.0
240,4,0.9999302625656128,1.0
241,3,0.9999986886978149,1.0
242,2,0.9999983310699463,1.0
243,8,0.9999914169311523,1.0
244,9,0.9996829032897949,1.0
245,0,0.9983286261558533,1.0
246,3,0.999363124370575,1.0
247,2,0.9999613761901855,1.0
248,0,0.9996962547302246,1.0
249,4,0.9988942742347717,1.0
250,3,0.9999970197677612,1.0
251,3,0.9999701976776123,1.0
252,3,0.9999979734420776,1.0
253,8,0.9998785257339478,1.0
254,8,0.9996395111083984,1.0
255,1,0.9980759620666504,1.0
256,0,0.9998942613601685,1.0
257,4,0.9999992847442627,1.0
258,3,0.9998507499694824,1.0
259,4,0.9999971389770508,1.0
260,0,0.9992190599441528,1.0
261,7,0.9999245405197144,1.0
262,9,0.9986053109169006,1.0
263,8,0.9998186230659485,1.0
264,9,0.9995504021644592,1.0
265,3,0.999690055847168,1.0
266,4,0.9999990463256836,1.0
267,5,0.9999736547470093,1.0
268,3,0.9999117851257324,1.0
269,6,0.9999599456787109,1.0
270,1,0.9989093542098999,1.0
271,9,0.9996839761734009,1.0
272,4,0.9999457597732544,1.0
273,9,0.9999419450759888,1.0
274,2,0.9982367753982544,1.0
275,2,0.9992484450340271,1.0
276,0,0.999976634979248,1.0
277,8,0.9993237257003784,1.0
278,2,0.999997615814209,1.0
279,0,0.9998840093612671,1.0
280,7,0.9995052814483643,1.0
281,1,0.9952163696289062,1.0
282,6,0.9998533725738525,1.0
283,7,0.9227482080459595,1.0
284,2,0.9936605095863342,1.0
285,9,0.9998242259025574,1.0
286,2,0.9997254014015198,1.0
287,7,0.9998804330825806,1.0
288,3,0.9991833567619324,1.0
289,6,0.99982750415802,1.0
290,5,0.9999964237213135,1.0
291,9,0.998957633972168,1.0
292,0,0.9997696280479431,1.0
293,7,0.9981807470321655,1.0
294,3,0.999902606010437,1.0
295,5,0.9999933242797852,1.0
296,7,0.9999691247940063,1.0
297,3,0.9999305009841919,1.0
298,2,1.0,1.0
299,8,0.9998854398727417,1.0
300,3,0.9999181032180786,1.0
301,5,0.9999998807907104,1.0
302,8,0.9539843797683716,1.0
303,0,0.9980583786964417,1.0
304,7,0.9999852180480957,1.0
305,8,0.9997524619102478,1.0
306,9,0.9997684359550476,1.0
307,6,0.9997099041938782,1.0
308,2,0.9999997615814209,1.0
309,9,0.9999903440475464,1.0
310,0,0.9999815225601196,1.0
311,3,0.9999691247940063,1.0
312,4,0.9999480247497559,1.0
313,1,0.9844784736633301,1.0
314,5,0.9999719858169556,1.0
315,9,0.9995365142822266,1.0
316,9,0.9976487755775452,1.0
317,9,0.9974964261054993,1.0
318,9,0.9982970356941223,1.0
319,1,0.995735764503479,1.0
320,1,0.9989759922027588,1.0
321,0,0.9999457597732544,1.0
322,1,0.9950994849205017,1.0
323,0,0.9997268319129944,1.0
324,5,0.9891351461410522,1.0
325,0,0.9995865225791931,1.0
326,4,0.9989151954650879,1.0
327,6,0.9999874830245972,1.0
328,0,0.9999692440032959,1.0
329,4,0.9997627139091492,1.0
330,9,0.9966801404953003,1.0
331,5,0.999858021736145,1.0
332,5,0.9994592070579529,1.0
333,6,0.9999326467514038,1.0
334,6,0.9999899864196777,1.0
335,2,0.9999635219573975,1.0
336,3,0.9999909400939941,1.0
337,2,0.9999985694885254,1.0
338,4,0.9998657703399658,1.0
339,6,0.999951958656311,1.0
340,4,0.9999978542327881,1.0
341,2,0.9999462366104126,1.0
342,6,0.9995540976524353,1.0
343,0,0.9998427629470825,1.0
344,3,0.9999946355819702,1.0
345,4,0.8351902365684509,1.0
346,7,0.8092130422592163,1.0
347,9,0.9800451397895813,1.0
348,8,0.9984201192855835,1.0
349,4,0.9995757937431335,1.0
350,8,0.99998939037323,1.0
351,1,0.997130811214447,1.0
352,6,0.9999284744262695,1.0
353,1,0.9798128604888916,1.0
354,5,0.9996373653411865,1.0
355,8,0.9999183416366577,1.0
356,5,0.9995003938674927,1.0
357,2,0.9995065927505493,1.0
358,4,0.9959105253219604,1.0
359,0,0.9932132959365845,1.0
360,3,0.999994158744812,1.0
361,1,0.9987947940826416,1.0
362,0,0.9982497096061707,1.0
363,9,0.9942328333854675,1.0
364,5,0.9989942908287048,1.0
365,6,0.9928876757621765,1.0
366,7,0.997220516204834,1.0
367,9,0.998728334903717,1.0
368,3,0.9998553991317749,1.0
369,4,0.9986101388931274,1.0
370,2,0.9999264478683472,1.0
371,5,0.9999997615814209,1.0
372,3,0.9999337196350098,1.0
373,2,0.9999678134918213,1.0
374,8,0.9997406601905823,1.0
375,0,0.9955986738204956,1.0
376,3,0.9999532699584961,1.0
377,2,0.9998737573623657,1.0
378,2,0.9999946355819702,1.0
379,4,0.9998158812522888,1.0
380,7,0.9998950958251953,1.0
381,3,0.9999996423721313,1.0
382,6,0.9999613761901855,1.0
383,0,0.9999902248382568,1.0
384,8,0.9999170303344727,1.0
385,2,0.9999964237213135,1.0
386,3,0.9999573230743408,1.0
387,8,0.9999974966049194,1.0
388,6,0.9998869895935059,1.0
389,6,0.9999691247940063,1.0
390,3,0.9949274063110352,1.0
391,0,0.9954676628112793,1.0
392,7,0.9958336353302002,1.0
393,5,0.9999899864196777,1.0
394,8,0.9999805688858032,1.0
395,9,0.9988036155700684,1.0
396,0,0.9998950958251953,1.0
397,3,0.9994656443595886,1.0
398,4,0.9998754262924194,1.0
399,6,0.9998345375061035,1.0
400,1,0.9973784685134888,1.0
401,5,0.9999997615814209,1.0
402,6,0.9994402527809143,1.0
403,8,0.9838703870773315,1.0
404,5,0.9999430179595947,1.0
405,5,0.9320003390312195,1.0
406,0,0.9999654293060303,1.0
407,7,0.998925507068634,1.0
408,3,0.9999845027923584,1.0
409,1,0.9991439580917358,1.0
410,8,0.9999922513961792,1.0
411,2,0.9994791150093079,1.0
412,6,0.9999769926071167,1.0
413,3,0.9996730089187622,1.0
414,3,0.9985238909721375,1.0
415,8,0.9999972581863403,1.0
416,5,0.9999756813049316,1.0
417,4,0.9893996119499207,1.0
418,0,0.9999914169311523,1.0
419,9,0.9998952150344849,1.0
420,9,0.9998086094856262,1.0
421,1,0.9924329519271851,1.0
422,7,0.9979177117347717,1.0
423,9,0.999915361404419,1.0
424,2,0.9988439083099365,1.0
425,9,0.9998059868812561,1.0
426,3,0.9978474378585815,1.0
427,6,0.9998340606689453,1.0
428,6,0.9999597072601318,1.0
429,2,0.9905609488487244,1.0
430,9,0.9996432065963745,1.0
431,6,0.999991774559021,1.0
432,6,0.9999657869338989,1.0
433,3,0.9999622106552124,1.0
434,1,0.9993994235992432,1.0
435,5,0.9993979930877686,1.0
436,6,0.9999911785125732,1.0
437,7,0.9909047484397888,1.0
438,0,0.9998824596405029,1.0
439,2,0.9993970394134521,1.0
440,6,0.9999918937683105,1.0
441,7,0.9766564965248108,1.0
442,5,0.999380350112915,1.0
443,8,0.9606356620788574,1.0
444,7,0.9920536279678345,1.0
445,8,0.9994188547134399,1.0
446,3,0.9999799728393555,1.0
447,1,0.9977355003356934,1.0
448,0,0.9993820190429688,1.0
449,7,0.9998630285263062,1.0
450,2,0.9990034699440002,1.0
451,5,0.9997959733009338,1.0
452,4,0.9996585845947266,1.0
453,1,0.9869018793106079,1.0
454,0,0.9725468754768372,1.0
455,5,0.9999878406524658,1.0
456,6,0.9998823404312134,1.0
457,6,0.9998441934585571,1.0
458,5,0.9999366998672485,1.0
459,3,0.999052107334137,1.0
460,1,0.9944314360618591,1.0
461,1,0.9980769157409668,1.0
462,8,0.99992835521698,1.0
463,6,0.9665593504905701,1.0
464,5,0.9999932050704956,1.0
465,0,0.9999822378158569,1.0
466,9,0.9993859529495239,1.0
467,1,0.9876720905303955,1.0
468,4,0.9944208264350891,1.0
469,7,0.99919193983078,1.0
470,3,0.9995146989822388,1.0
471,1,0.9980326294898987,1.0
472,7,0.9986618757247925,1.0
473,2,0.9980225563049316,1.0
474,9,0.9991707801818848,1.0
475,4,0.9999443292617798,1.0
476,9,0.9999717473983765,1.0
477,5,0.999956488609314,1.0
478,5,0.999589741230011,1.0
479,1,0.9886077046394348,1.0
480,1,0.9938541650772095,1.0
481,5,0.9999982118606567,1.0
482,5,0.9962981343269348,1.0
483,9,0.9999487400054932,1.0
484,9,0.9994428753852844,1.0
485,6,0.9979331493377686,1.0
486,3,0.9982574582099915,1.0
487,4,0.7734955549240112,1.0
488,6,0.7896203398704529,1.0
489,4,0.9999468326568604,1.0
490,0,0.9943049550056458,1.0
491,0,0.999983549118042,1.0
492,3,0.999874472618103,1.0
493,9,0.9998952150344849,1.0
494,6,0.9996101260185242,1.0
495,0,0.9983978867530823,1.0
496,6,0.9999921321868896,1.0
497,0,0.9992178678512573,1.0
498,4,0.99932861328125,1.0
499,4,0.9999617338180542,1.0
500,4,0.9990624785423279,1.0
501,9,0.9702365398406982,1.0
502,6,0.9995633959770203,1.0
503,1,0.9915556311607361,1.0
504,0,0.9999959468841553,1.0
505,7,0.9943391680717468,1.0
506,0,0.999966025352478,1.0
507,0,0.9986795783042908,1.0
508,8,0.99997878074646,1.0
509,3,0.9970026612281799,1.0
510,3,0.9999531507492065,1.0
511,7,0.9999667406082153,1.0
512,4,0.9998570680618286,1.0
513,9,0.9999028444290161,1.0
514,5,0.9990253448486328,1.0
515,4,0.9990794658660889,1.0
516,2,0.9998794794082642,1.0
517,9,0.9949705004692078,1.0
518,7,0.9965884685516357,1.0
519,6,0.9293157458305359,1.0
520,5,0.9966645836830139,1.0
521,4,0.993689775466919,1.0
522,5,0.9999762773513794,1.0
523,5,0.58927321434021,1.0
524,5,0.9999942779541016,1.0
525,7,0.9994305968284607,1.0
526,6,0.9999949932098389,1.0
527,6,0.9999855756759644,1.0
528,5,0.9999686479568481,1.0
529,7,0.9997490048408508,1.0
530,0,0.9967425465583801,1.0
531,8,0.9999144077301025,1.0
532,2,0.9998738765716553,1.0
533,0,0.9999250173568726,1.0
534,1,0.9865272641181946,1.0
535,0,0.9965761303901672,1.0
536,9,0.9985405206680298,1.0
537,8,0.9992167949676514,1.0
538,8,0.999981164932251,1.0
539,5,0.9999970197677612,1.0
540,8,0.9999754428863525,1.0
541,8,0.9999847412109375,1.0
542,2,0.9999990463256836,1.0
543,8,0.9998427629470825,1.0
544,9,0.9933577179908752,1.0
545,3,0.9992868304252625,1.0
546,6,0.973522424697876,1.0
547,6,0.8987756967544556,1.0
548,5,0.9999631643295288,1.0
549,3,0.9952514171600342,1.0
550,0,0.9998409748077393,1.0
551,5,0.9996592998504639,1.0
552,1,0.9993119239807129,1.0
553,5,0.9999994039535522,1.0
554,1,0.9946818947792053,1.0
555,5,0.9166353940963745,1.0
556,6,0.9998351335525513,1.0
557,2,0.9999212026596069,1.0
558,2,0.999993085861206,1.0
559,8,0.9997199177742004,1.0
560,3,0.9999890327453613,1.0
561,2,0.9988279938697815,1.0
562,7,0.999958872795105,1.0
563,4,0.9996464252471924,1.0
564,2,0.999752938747406,1.0
565,2,0.9999147653579712,1.0
566,1,0.9877772927284241,1.0
567,6,0.9994803071022034,1.0
568,5,0.9999614953994751,1.0
569,8,0.9993556141853333,1.0
570,7,0.9964890480041504,1.0
571,3,0.9998394250869751,1.0
572,7,0.998449444770813,1.0
573,6,0.9938459992408752,1.0
574,6,0.9999405145645142,1.0
575,7,0.9998455047607422,1.0
576,7,0.8680099844932556,1.0
577,3,0.999984860420227,1.0
578,9,0.9999343156814575,1.0
579,8,0.5189409255981445,0.0
580,0,0.999970555305481,1.0
581,7,0.9997864365577698,1.0
582,3,0.9998819828033447,1.0
583,4,0.9999943971633911,1.0
584,3,0.9999927282333374,1.0
585,8,0.9997492432594299,1.0
586,5,0.6578238606452942,1.0
587,6,0.9856950640678406,1.0
588,9,0.999958872795105,1.0
589,7,0.9998995065689087,1.0
590,5,0.9939554333686829,1.0
591,2,0.98170405626297,1.0
592,9,0.9990987777709961,1.0
593,3,0.9998076558113098,1.0
594,4,0.7519052028656006,1.0
595,7,0.9988866448402405,1.0
596,9,0.9975583553314209,1.0
597,5,0.995989978313446,1.0
598,8,0.9999744892120361,1.0
599,8,0.8155490756034851,1.0
600,4,0.9996538162231445,1.0
601,4,0.9940641522407532,1.0
602,6,0.9999756813049316,1.0
603,0,0.9999256134033203,1.0
604,6,0.9996461868286133,1.0
605,6,0.9999518394470215,1.0
606,8,0.9999954700469971,1.0
607,2,0.9999927282333374,1.0
608,3,0.9999796152114868,1.0
609,5,0.9999973773956299,1.0
610,9,0.9964324235916138,1.0
611,5,0.9997850060462952,1.0
612,6,0.9992983341217041,1.0
613,4,0.9995858073234558,1.0
614,9,0.9991893172264099,1.0
615,6,0.9863959550857544,1.0
616,6,0.9999196529388428,1.0
617,2,0.9999936819076538,1.0
618,1,0.9985515475273132,1.0
619,2,0.9998552799224854,1.0
620,6,0.8342726230621338,1.0
621,7,0.9982979893684387,1.0
622,4,0.9973375201225281,1.0
623,0,0.9937076568603516,1.0
624,1,0.9939236044883728,1.0
625,4,0.9959361553192139,1.0
626,2,0.9999855756759644,1.0
627,0,0.9998719692230225,1.0
628,6,0.9914593696594238,1.0
629,9,0.9999449253082275,1.0
630,9,0.9998773336410522,1.0
631,9,0.9999788999557495,1.0
632,1,0.9980341792106628,1.0
633,4,0.9999994039535522,1.0
634,5,0.999734103679657,1.0
635,7,0.9999793767929077,1.0
636,4,0.9996227025985718,1.0
637,4,0.999591052532196,1.0
638,4,0.9888179302215576,1.0
639,6,0.9958550333976746,1.0
640,9,0.8984971046447754,1.0
641,6,0.9999803304672241,1.0
642,1,0.9630288481712341,1.0
643,4,0.9999945163726807,1.0
644,7,0.999506950378418,1.0
645,6,0.9952239394187927,1.0
646,7,0.488185852766037,1.0
647,6,0.9998596906661987,1.0
648,5,0.9999990463256836,1.0
649,6,0.9995747208595276,1.0
650,1,0.9984480142593384,1.0
651,1,0.9995384216308594,1.0
652,0,0.999943733215332,1.0
653,1,0.9930925369262695,1.0
654,1,0.9316297173500061,1.0
655,1,0.9991700649261475,1.0
656,9,0.9998743534088135,1.0
657,8,0.9953987002372742,1.0
658,6,0.9960387945175171,1.0
659,5,0.9878310561180115,1.0
660,6,0.999976634979248,1.0
661,2,0.9999344348907471,1.0
662,5,0.9937740564346313,1.0
663,8,0.9270105957984924,1.0
664,4,0.9999227523803711,1.0
665,1,0.9911096096038818,1.0
666,6,0.999981164932251,1.0
667,3,0.9999979734420776,1.0
668,6,0.9996898174285889,1.0
669,4,0.9999421834945679,1.0
670,5,0.7527037262916565,0.0
671,0,0.9998859167098999,1.0
672,1,0.9976598024368286,1.0
673,7,0.999822199344635,1.0
674,0,0.9999028444290161,1.0
675,0,0.9998451471328735,1.0
676,7,0.9985095858573914,1.0
677,0,0.9999746084213257,1.0
678,3,0.9999972581863403,1.0
679,6,0.7598649263381958,1.0
680,4,0.9979180693626404,1.0
681,1,0.9935158491134644,1.0
682,0,0.9993947744369507,1.0
683,3,0.9998182654380798,1.0
684,8,0.9995027780532837,1.0
685,5,0.99228435754776,1.0
686,5,0.9412657022476196,1.0
687,3,0.9999498128890991,1.0
688,7,0.9999843835830688,1.0
689,3,0.9996277093887329,1.0
690,7,0.9999240636825562,1.0
691,8,0.9990463852882385,1.0
692,1,0.919549822807312,1.0
693,7,0.99944669008255,1.0
694,7,0.9999781847000122,1.0
695,0,0.9999239444732666,1.0
696,3,0.9999916553497314,1.0
697,2,0.9999967813491821,1.0
698,2,0.9965614676475525,1.0
699,3,0.9997782111167908,1.0
700,9,0.9509891867637634,1.0
701,7,0.9873483180999756,1.0
702,7,0.880824863910675,1.0
703,2,0.9885728359222412,1.0
704,6,0.9983260035514832,1.0
705,4,0.9452722668647766,1.0
706,7,0.9905568361282349,1.0
707,0,0.9999017715454102,1.0
708,3,0.9952260255813599,1.0
709,6,0.9999223947525024,1.0
710,0,0.9999836683273315,1.0
711,5,0.9996935129165649,1.0
712,2,0.9997493624687195,1.0
713,6,0.999896764755249,1.0
714,8,0.9999845027923584,1.0
715,1,0.8939405083656311,1.0
716,0,0.9999704360961914,1.0
717,5,0.9997586607933044,1.0
718,5,0.999981164932251,1.0
719,6,0.9972456693649292,1.0
720,9,0.9999624490737915,1.0
721,6,0.999748170375824,1.0
722,3,0.9986481070518494,1.0
723,2,0.9999527931213379,1.0
724,2,0.9556114673614502,1.0
725,7,0.9999594688415527,1.0
726,0,0.9978874325752258,1.0
727,1,0.9997593760490417,1.0
728,3,0.9999983310699463,1.0
729,1,0.9984766840934753,1.0
730,0,0.9999064207077026,1.0
731,9,0.9978435039520264,1.0
732,9,0.997296154499054,1.0
733,0,0.9999481439590454,1.0
734,2,0.9999995231628418,1.0
735,7,0.9995749592781067,1.0
736,4,0.9399557709693909,1.0
737,0,0.9999604225158691,1.0
738,6,0.9999717473983765,1.0
739,0,0.9999957084655762,1.0
740,9,0.9987508058547974,1.0
741,7,0.9917837381362915,1.0
742,0,0.9999493360519409,1.0
743,1,0.9982098340988159,1.0
744,5,0.9998847246170044,1.0
745,0,0.9998177886009216,1.0
746,7,0.9990707039833069,1.0
747,9,0.9985916018486023,1.0
748,0,0.9996753931045532,1.0
749,3,0.9999675750732422,1.0
750,9,0.9998488426208496,1.0
751,3,0.9904335737228394,1.0
752,9,0.8907583355903625,1.0
753,0,0.9999885559082031,1.0
754,3,0.9999980926513672,1.0
755,4,0.999187171459198,1.0
756,1,0.9997174143791199,1.0
757,4,0.9990148544311523,1.0
758,1,0.997575581073761,1.0
759,9,0.999038577079773,1.0
760,3,0.9999951124191284,1.0
761,3,0.9999821186065674,1.0
762,6,0.9990586638450623,1.0
763,4,0.999993085861206,1.0
764,8,0.9999483823776245,1.0
765,5,0.9999935626983643,1.0
766,4,0.994686484336853,1.0
767,0,0.9999423027038574,1.0
768,1,0.9979448914527893,1.0
769,8,0.9999480247497559,1.0
770,5,0.9999884366989136,1.0
771,8,0.9990444779396057,1.0
772,1,0.9840233325958252,1.0
773,0,0.9991751313209534,1.0
774,2,0.9999814033508301,1.0
775,9,0.9999369382858276,1.0
776,5,0.9998210072517395,1.0
777,9,0.9995143413543701,1.0
778,9,0.9950926303863525,1.0
779,5,0.9999932050704956,1.0
780,7,0.9998526573181152,1.0
781,2,0.9999760389328003,1.0
782,1,0.9987724423408508,1.0
783,9,0.9999910593032837,1.0
784,5,0.9999326467514038,1.0
785,1,0.9991746544837952,1.0
786,2,0.9999995231628418,1.0
787,9,0.999966025352478,1.0
788,1,0.8986245393753052,1.0
789,1,0.9248787760734558,1.0
790,4,0.9967575669288635,1.0
791,4,0.8717630505561829,1.0
792,6,0.9999921321868896,1.0
793,3,0.9999792575836182,1.0
794,8,0.9954050779342651,1.0
795,0,0.9998224377632141,1.0
796,4,0.9996223449707031,1.0
797,0,0.9985484480857849,1.0
798,8,0.9988507032394409,1.0
799,4,0.9969007968902588,1.0
800,0,0.9992886781692505,1.0
801,0,0.9999394416809082,1.0
802,7,0.9999940395355225,1.0
803,3,0.9999994039535522,1.0
804,9,0.9993563294410706,1.0
805,7,0.9999926090240479,1.0
806,9,0.9998530149459839,1.0
807,6,0.9995101690292358,1.0
808,4,0.9983598589897156,1.0
809,2,0.9999275207519531,1.0
810,1,0.997086226940155,1.0
811,0,0.9999091625213623,1.0
812,3,0.999212384223938,1.0
813,2,1.0,1.0
814,8,0.9980096220970154,1.0
815,8,0.9975906610488892,1.0
816,7,0.9996064305305481,1.0
817,7,0.9980016350746155,1.0
818,2,0.992715060710907,1.0
819,1,0.9875566959381104,1.0
820,6,0.9997053742408752,1.0
821,1,0.9925141930580139,1.0
822,1,0.941498875617981,1.0
823,6,0.999990701675415,1.0
824,0,0.9991554021835327,1.0
825,6,0.9997120499610901,1.0
826,9,0.9982024431228638,1.0
