,input,verdict,time_verdict,valL,valU,active_monitors,wait_time,active_monitors_normalized
112,1.0,,,,,0.0,,0.0
113,1.0,,,,,0.0,,0.0
114,1.0,,,,,0.0,,0.0
115,1.0,,,,,0.0,,0.0
116,1.0,,,,,0.0,,0.0
117,1.0,,,,,0.0,,0.0
118,1.0,,,,,0.0,,0.0
119,1.0,,,,,0.0,,0.0
120,1.0,,,,,0.0,,0.0
121,1.0,,,,,0.0,,0.0
122,1.0,,,,,0.0,,0.0
123,1.0,,,,,0.0,,0.0
124,1.0,,,,,0.0,,0.0
125,1.0,,,,,0.0,,0.0
126,1.0,,,,,0.0,,0.0
127,1.0,,,,,0.0,,0.0
128,1.0,,,,,0.0,,0.0
129,1.0,,,,,0.0,,0.0
130,1.0,,,,,0.0,,0.0
131,1.0,,,,,0.0,,0.0
132,1.0,,,,,0.0,,0.0
133,1.0,,,,,0.0,,0.0
134,1.0,,,,,0.0,,0.0
135,1.0,,,,,0.0,,0.0
136,1.0,,,,,0.0,,0.0
137,1.0,,,,,0.0,,0.0
138,1.0,,,,,0.0,,0.0
139,1.0,,,,,0.0,,0.0
140,1.0,,,,,0.0,,0.0
141,1.0,,,,,0.0,,0.0
142,1.0,,,,,0.0,,0.0
143,1.0,,,,,0.0,,0.0
144,1.0,,,,,0.0,,0.0
145,1.0,,,,,0.0,,0.0
146,1.0,,,,,0.0,,0.0
147,1.0,,,,,0.0,,0.0
148,1.0,,,,,0.0,,0.0
149,1.0,,,,,0.0,,0.0
150,1.0,,,,,0.0,,0.0
151,1.0,,,,,0.0,,0.0
152,1.0,,,,,0.0,,0.0
153,1.0,,,,,0.0,,0.0
154,1.0,,,,,0.0,,0.0
155,1.0,,,,,0.0,,0.0
156,1.0,,,,,0.0,,0.0
157,1.0,,,,,0.0,,0.0
158,1.0,,,,,0.0,,0.0
159,1.0,,,,,0.0,,0.0
160,1.0,,,,,0.0,,0.0
161,1.0,,,,,0.0,,0.0
162,1.0,,,,,0.0,,0.0
163,1.0,,,,,0.0,,0.0
164,1.0,,,,,0.0,,0.0
165,1.0,,,,,0.0,,0.0
166,1.0,,,,,0.0,,0.0
167,1.0,,,,,0.0,,0.0
168,1.0,,,,,0.0,,0.0
169,1.0,,,,,0.0,,0.0
170,1.0,,,,,0.0,,0.0
171,1.0,,,,,0.0,,0.0
172,1.0,,,,,0.0,,0.0
173,1.0,,,,,0.0,,0.0
174,1.0,,,,,0.0,,0.0
175,1.0,,,,,0.0,,0.0
176,1.0,,,,,0.0,,0.0
177,1.0,,,,,0.0,,0.0
178,1.0,,,,,0.0,,0.0
179,1.0,,,,,0.0,,0.0
180,1.0,,,,,0.0,,0.0
181,1.0,,,,,0.0,,0.0
182,1.0,,,,,0.0,,0.0
183,1.0,,,,,0.0,,0.0
184,1.0,,,,,0.0,,0.0
185,1.0,,,,,0.0,,0.0
186,1.0,,,,,0.0,,0.0
187,1.0,,,,,0.0,,0.0
188,1.0,,,,,0.0,,0.0
189,1.0,,,,,0.0,,0.0
190,1.0,,,,,0.0,,0.0
191,0.0,,,,,0.0,,0.0
192,1.0,,,,,0.0,,0.0
193,1.0,,,,,0.0,,0.0
194,1.0,,,,,0.0,,0.0
195,1.0,,,,,0.0,,0.0
196,1.0,,,,,0.0,,0.0
197,1.0,,,,,0.0,,0.0
198,1.0,,,,,0.0,,0.0
199,1.0,,,,,0.0,,0.0
200,1.0,,,,,0.0,,0.0
201,1.0,,,,,0.0,,0.0
202,1.0,,,,,0.0,,0.0
203,1.0,,,,,0.0,,0.0
204,1.0,,,,,0.0,,0.0
205,1.0,,,,,0.0,,0.0
206,1.0,,,,,0.0,,0.0
207,1.0,,,,,0.0,,0.0
208,1.0,,,,,0.0,,0.0
209,1.0,,,,,0.0,,0.0
210,1.0,,,,,0.0,,0.0
211,1.0,,,,,0.0,,0.0
212,1.0,,,,,0.0,,0.0
213,1.0,,,,,0.0,,0.0
214,1.0,,,,,0.0,,0.0
215,1.0,,,,,0.0,,0.0
216,1.0,,,,,0.0,,0.0
217,1.0,,,,,0.0,,0.0
218,1.0,,,,,0.0,,0.0
219,1.0,,,,,0.0,,0.0
220,0.0,,,,,0.0,,0.0
221,1.0,,,,,0.0,,0.0
222,1.0,,,,,0.0,,0.0
223,1.0,,,,,0.0,,0.0
224,1.0,,,,,0.0,,0.0
225,1.0,,,,,0.0,,0.0
226,1.0,,,,,0.0,,0.0
227,1.0,,,,,0.0,,0.0
228,1.0,,,,,0.0,,0.0
229,1.0,,,,,0.0,,0.0
230,1.0,,,,,0.0,,0.0
231,1.0,,,,,0.0,,0.0
232,1.0,,,,,0.0,,0.0
233,1.0,,,,,0.0,,0.0
234,1.0,,,,,0.0,,0.0
235,1.0,,,,,0.0,,0.0
236,1.0,,,,,0.0,,0.0
237,1.0,,,,,0.0,,0.0
238,1.0,,,,,0.0,,0.0
239,1.0,,,,,0.0,,0.0
240,1.0,,,,,0.0,,0.0
241,1.0,,,,,0.0,,0.0
242,1.0,,,,,0.0,,0.0
243,1.0,,,,,0.0,,0.0
244,1.0,,,,,0.0,,0.0
245,1.0,,,,,0.0,,0.0
246,1.0,,,,,0.0,,0.0
247,1.0,,,,,0.0,,0.0
248,1.0,,,,,0.0,,0.0
249,1.0,,,,,0.0,,0.0
250,1.0,,,,,0.0,,0.0
251,1.0,,,,,0.0,,0.0
252,1.0,,,,,0.0,,0.0
253,1.0,,,,,0.0,,0.0
254,1.0,,,,,0.0,,0.0
255,1.0,,,,,0.0,,0.0
256,1.0,,,,,0.0,,0.0
257,1.0,,,,,0.0,,0.0
258,1.0,,,,,0.0,,0.0
259,1.0,,,,,0.0,,0.0
260,1.0,,,,,0.0,,0.0
261,1.0,,,,,0.0,,0.0
262,1.0,,,,,0.0,,0.0
263,1.0,,,,,0.0,,0.0
264,1.0,,,,,0.0,,0.0
265,1.0,,,,,0.0,,0.0
266,1.0,,,,,0.0,,0.0
267,1.0,,,,,0.0,,0.0
268,1.0,,,,,0.0,,0.0
269,1.0,,,,,0.0,,0.0
270,1.0,,,,,0.0,,0.0
271,1.0,,,,,0.0,,0.0
272,1.0,,,,,0.0,,0.0
273,1.0,,,,,0.0,,0.0
274,1.0,,,,,0.0,,0.0
275,1.0,,,,,0.0,,0.0
276,1.0,,,,,0.0,,0.0
277,1.0,,,,,0.0,,0.0
278,1.0,,,,,0.0,,0.0
279,1.0,1.0,438.0,0.9951891086253135,1.0009435612354916,1.0,159.0,0.00392156862745098
280,1.0,1.0,439.0,0.9951001801893683,1.0008540234228027,2.0,159.0,0.00784313725490196
281,1.0,1.0,440.0,0.9949987255846786,1.0007519899102069,3.0,159.0,0.011764705882352941
282,1.0,1.0,440.0,0.9948771159471409,1.000932054787806,4.0,158.0,0.01568627450980392
283,1.0,1.0,441.0,0.9947497743813606,1.0008041907576402,5.0,158.0,0.0196078431372549
284,1.0,1.0,441.0,0.9946012545540717,1.0009733056182881,6.0,157.0,0.023529411764705882
285,1.0,1.0,442.0,0.9944466847077995,1.0008182642479082,7.0,157.0,0.027450980392156862
286,1.0,1.0,442.0,0.9942697515283356,1.0009757578880185,8.0,156.0,0.03137254901960784
287,1.0,1.0,443.0,0.9940863252801297,1.0007919060893053,9.0,156.0,0.03529411764705882
288,1.0,1.0,443.0,0.9938791795241553,1.0009368558155878,10.0,155.0,0.0392156862745098
289,1.0,1.0,444.0,0.9936649648011384,1.000722257033238,11.0,155.0,0.043137254901960784
290,1.0,1.0,444.0,0.9934254924003619,1.0008534721500308,12.0,154.0,0.047058823529411764
291,1.0,1.0,444.0,0.993168718663797,1.0009869332461658,13.0,153.0,0.050980392156862744
292,1.0,1.0,445.0,0.9929039827799622,1.0007218680794605,14.0,153.0,0.054901960784313725
293,1.0,1.0,445.0,0.9926110590031667,1.0008397698484095,15.0,152.0,0.058823529411764705
294,1.0,1.0,445.0,0.9922986906448007,1.0009598815380123,16.0,151.0,0.06274509803921569
295,1.0,1.0,446.0,0.9919771525348109,1.0006380611091215,17.0,151.0,0.06666666666666667
296,1.0,1.0,446.0,0.9916239596589884,1.0007401550048267,18.0,150.0,0.07058823529411765
297,1.0,1.0,446.0,0.9912487245717423,1.0008441966768602,19.0,149.0,0.07450980392156863
298,1.0,1.0,446.0,0.9908504598123163,1.0009504599190961,20.0,148.0,0.0784313725490196
299,1.0,1.0,447.0,0.9904410601374731,1.0005408302937433,21.0,148.0,0.08235294117647059
300,1.0,1.0,447.0,0.9899942096769057,1.0006250982800124,22.0,147.0,0.08627450980392157
301,1.0,1.0,447.0,0.9895210281891724,1.0007110112617557,23.0,146.0,0.09019607843137255
302,1.0,1.0,447.0,0.9890202704598315,1.0007987953257662,24.0,145.0,0.09411764705882353
303,1.0,1.0,447.0,0.988490618705385,1.0008886814827396,25.0,144.0,0.09803921568627451
304,1.0,1.0,447.0,0.9879306791054263,1.0009809062751938,26.0,143.0,0.10196078431372549
305,1.0,1.0,448.0,0.987355704860942,1.0004057629959546,27.0,143.0,0.10588235294117647
306,1.0,1.0,448.0,0.9867315657656284,1.00046813944787,28.0,142.0,0.10980392156862745
307,1.0,1.0,448.0,0.9860725097381189,1.0005317478457005,29.0,141.0,0.11372549019607843
308,1.0,1.0,448.0,0.9853768024204468,1.0005967555799675,30.0,140.0,0.11764705882352941
309,1.0,1.0,448.0,0.984642613003881,1.0006633337236552,31.0,139.0,0.12156862745098039
310,1.0,1.0,448.0,0.9838680094110096,1.0007316574824052,32.0,138.0,0.12549019607843137
311,1.0,1.0,448.0,0.9830509532113252,1.0008019066555827,33.0,137.0,0.12941176470588237
312,1.0,1.0,448.0,0.9821892942569336,1.0008742661094325,34.0,136.0,0.13333333333333333
313,1.0,1.0,448.0,0.9812807650242708,1.0009489262635702,35.0,135.0,0.13725490196078433
314,1.0,1.0,449.0,0.980348187506625,1.0000162422118701,36.0,135.0,0.1411764705882353
315,1.0,1.0,449.0,0.9793399424762385,1.0000429502140378,37.0,134.0,0.1450980392156863
316,1.0,1.0,449.0,0.978277328873421,1.0000697712430846,38.0,133.0,0.14901960784313725
317,1.0,1.0,449.0,0.9771575503465864,1.0000967758806658,39.0,132.0,0.15294117647058825
318,1.0,1.0,449.0,0.9759776601101373,1.0001240351916172,40.0,131.0,0.1568627450980392
319,1.0,1.0,449.0,0.9747345531897678,1.0001516209109675,41.0,130.0,0.1607843137254902
320,0.0,1.0,449.0,0.9734249582514765,1.0001796056327152,42.0,129.0,0.16470588235294117
321,1.0,1.0,451.0,0.9747438908387805,1.0001608058509575,43.0,130.0,0.16862745098039217
322,1.0,1.0,453.0,0.9759963599809236,1.0001424292424916,44.0,131.0,0.17254901960784313
323,1.0,1.0,455.0,0.9771547068718949,1.0000934726703845,45.0,132.0,0.17647058823529413
324,1.0,1.0,457.0,0.9782823416089892,1.0000741691175543,46.0,133.0,0.1803921568627451
325,1.0,1.0,459.0,0.9793528246134757,1.0000550607466125,47.0,134.0,0.1843137254901961
326,1.0,1.0,461.0,0.9803689729458924,1.0000360972723725,48.0,135.0,0.18823529411764706
327,1.0,1.0,462.0,0.9813095084640928,1.0009765781021596,49.0,135.0,0.19215686274509805
328,1.0,1.0,464.0,0.9822260713379414,1.0009097874941046,50.0,136.0,0.19607843137254902
329,1.0,1.0,466.0,0.9830958607153106,1.0008453910636659,51.0,137.0,0.2
330,1.0,1.0,468.0,0.9839211655156151,1.0007832193465525,52.0,138.0,0.20392156862745098
331,1.0,1.0,470.0,0.9847041575935922,1.0007231087329826,53.0,139.0,0.20784313725490197
332,1.0,1.0,472.0,0.9854468974547104,1.0006649010371313,54.0,140.0,0.21176470588235294
333,1.0,1.0,474.0,0.9861513396775514,1.0006084430808513,55.0,141.0,0.21568627450980393
334,1.0,1.0,476.0,0.9868193380574387,1.0005535862905737,56.0,142.0,0.2196078431372549
335,1.0,1.0,478.0,0.9874526504848455,1.0005001863063236,57.0,143.0,0.2235294117647059
336,1.0,1.0,480.0,0.9880529435714229,1.0004481026018273,58.0,144.0,0.22745098039215686
337,1.0,1.0,481.0,0.9885908107754426,1.0009859370618737,59.0,144.0,0.23137254901960785
338,1.0,1.0,483.0,0.9891296400576697,1.0009050100297792,60.0,145.0,0.23529411764705882
339,1.0,1.0,485.0,0.9896398631295222,1.0008264646030263,61.0,146.0,0.23921568627450981
340,1.0,1.0,487.0,0.9901228226832947,1.0007500940831235,62.0,147.0,0.24313725490196078
341,1.0,1.0,489.0,0.9905797896651809,1.0006756974950182,63.0,148.0,0.24705882352941178
342,1.0,1.0,491.0,0.9910119666198703,1.0006030790582159,64.0,149.0,0.25098039215686274
343,1.0,1.0,492.0,0.9914088099583567,1.0009998983268729,65.0,149.0,0.2549019607843137
344,1.0,1.0,494.0,0.9917953405828195,1.00090687453291,66.0,150.0,0.25882352941176473
345,1.0,1.0,496.0,0.9921602799982896,1.0008162372508755,67.0,151.0,0.2627450980392157
346,1.0,1.0,498.0,0.9925045885716499,1.0007277479616066,68.0,152.0,0.26666666666666666
347,1.0,1.0,500.0,0.9928291723780935,1.0006411737985523,69.0,153.0,0.27058823529411763
348,1.0,1.0,501.0,0.993125371422098,1.0009373542177817,70.0,153.0,0.27450980392156865
349,1.0,1.0,503.0,0.9934134942471439,1.0008348779030434,71.0,154.0,0.2784313725490196
350,1.0,1.0,505.0,0.9936842841623139,1.0007345986354186,72.0,155.0,0.2823529411764706
351,1.0,1.0,506.0,0.9939298672401484,1.0009801657448365,73.0,155.0,0.28627450980392155
352,1.0,1.0,508.0,0.994168514739667,1.0008662983191208,74.0,156.0,0.2901960784313726
353,1.0,1.0,510.0,0.9943918162253427,1.0007547106258237,75.0,157.0,0.29411764705882354
354,1.0,1.0,511.0,0.9945926099870832,1.0009554906966431,76.0,157.0,0.2980392156862745
355,1.0,1.0,513.0,0.9947873309809799,1.000832067655062,77.0,158.0,0.30196078431372547
356,1.0,1.0,515.0,0.9949683344248266,1.0007108342652045,78.0,159.0,0.3058823529411765
357,1.0,1.0,516.0,0.995129102859089,1.0008715909612134,79.0,159.0,0.30980392156862746
358,1.0,1.0,518.0,0.9952844150212821,1.0007397787183003,80.0,160.0,0.3137254901960784
359,1.0,1.0,519.0,0.9954206736541533,1.0008760267573977,81.0,160.0,0.3176470588235294
360,1.0,1.0,521.0,0.9955518752126062,1.0007344606606885,82.0,161.0,0.3215686274509804
361,1.0,1.0,522.0,0.9956650592891048,1.0008476351763063,83.0,161.0,0.3254901960784314
362,1.0,1.0,523.0,0.9957671678316486,1.0009497346360132,84.0,161.0,0.32941176470588235
363,1.0,1.0,525.0,0.9958647814373378,1.0007882199014841,85.0,162.0,0.3333333333333333
364,1.0,1.0,526.0,0.9959455165930262,1.0008689468599123,86.0,162.0,0.33725490196078434
365,1.0,1.0,527.0,0.9960158976500589,1.000939320129548,87.0,162.0,0.3411764705882353
366,1.0,1.0,528.0,0.9960761098217437,1.0009995249032053,88.0,162.0,0.34509803921568627
367,1.0,1.0,530.0,0.9961323078570525,1.0008095521844411,89.0,163.0,0.34901960784313724
368,1.0,1.0,531.0,0.9961726312740491,1.000849868924718,90.0,163.0,0.35294117647058826
369,1.0,1.0,532.0,0.996203182482877,1.0008804137906624,91.0,163.0,0.3568627450980392
370,1.0,1.0,533.0,0.9962240418814543,1.0009012671635003,92.0,163.0,0.3607843137254902
371,1.0,1.0,534.0,0.9962352643629351,1.0009124839205283,93.0,163.0,0.36470588235294116
372,1.0,1.0,535.0,0.9962368794601653,1.0009140935795287,94.0,163.0,0.3686274509803922
373,1.0,1.0,536.0,0.996228891423401,1.0009061003764461,95.0,163.0,0.37254901960784315
374,1.0,1.0,537.0,0.9962112792314926,1.0008884832765352,96.0,163.0,0.3764705882352941
375,1.0,1.0,538.0,0.9961839965365669,1.000861195919007,97.0,163.0,0.3803921568627451
376,1.0,1.0,539.0,0.996146971542058,1.000824166495026,98.0,163.0,0.3843137254901961
377,1.0,1.0,540.0,0.99610010681377,1.0007772975587395,99.0,163.0,0.38823529411764707
378,1.0,1.0,540.0,0.9960372827275823,1.0009606332009002,100.0,162.0,0.39215686274509803
379,1.0,1.0,541.0,0.9959703423284549,1.000893689004054,101.0,162.0,0.396078431372549
380,1.0,1.0,542.0,0.9958931131615544,1.0008164562293207,102.0,162.0,0.4
381,1.0,1.0,542.0,0.9957990801018222,1.0009815394536705,103.0,161.0,0.403921568627451
382,1.0,1.0,543.0,0.9957006360848937,1.000883092180673,104.0,161.0,0.40784313725490196
383,1.0,1.0,544.0,0.9955912101571573,1.000773663159671,105.0,161.0,0.4117647058823529
384,1.0,1.0,544.0,0.9954638702604783,1.0009190779154669,106.0,160.0,0.41568627450980394
385,1.0,1.0,545.0,0.995331586964661,1.0007867918279771,107.0,160.0,0.4196078431372549
386,1.0,1.0,545.0,0.9951803742762148,1.0009226897412078,108.0,159.0,0.4235294117647059
387,1.0,1.0,546.0,0.9950238402404814,1.0007661531859902,109.0,159.0,0.42745098039215684
388,1.0,1.0,546.0,0.9948472172630995,1.000891752292746,110.0,158.0,0.43137254901960786
389,1.0,1.0,547.0,0.9946647836767275,1.0007093164325396,111.0,158.0,0.43529411764705883
390,1.0,1.0,547.0,0.994460948169098,1.0008236097938703,112.0,157.0,0.4392156862745098
391,1.0,1.0,547.0,0.9942425362092817,1.0009400705493952,113.0,156.0,0.44313725490196076
392,1.0,1.0,548.0,0.9940175595614631,1.0007150919520478,114.0,156.0,0.4470588235294118
393,1.0,1.0,548.0,0.9937686824434581,1.000818712737229,115.0,155.0,0.45098039215686275
394,1.0,1.0,548.0,0.9935034071213569,1.0009244880296135,116.0,154.0,0.4549019607843137
395,1.0,1.0,549.0,0.9932305496656407,1.00065162890242,117.0,154.0,0.4588235294117647
396,1.0,1.0,549.0,0.992930839411677,1.000742498506801,118.0,153.0,0.4627450980392157
397,1.0,1.0,549.0,0.9926125261035336,1.0008353220546207,119.0,152.0,0.4666666666666667
398,1.0,1.0,549.0,0.9922747720746099,1.0009303438183736,120.0,151.0,0.47058823529411764
399,1.0,1.0,550.0,0.9919277853504567,1.0005833557327917,121.0,151.0,0.4745098039215686
400,1.0,1.0,550.0,0.9915490139468276,1.0006601380102889,122.0,150.0,0.47843137254901963
401,1.0,1.0,550.0,0.9911480031062165,1.0007386574930766,123.0,149.0,0.4823529411764706
402,1.0,1.0,550.0,0.9907236975369376,1.0008191208113721,124.0,148.0,0.48627450980392156
403,1.0,1.0,550.0,0.9902749806453874,1.0009017397107505,125.0,147.0,0.49019607843137253
404,1.0,1.0,550.0,0.9898006715976408,1.0009867316093675,126.0,146.0,0.49411764705882355
405,1.0,1.0,551.0,0.9893138632889116,1.000499922299863,127.0,146.0,0.4980392156862745
406,1.0,1.0,551.0,0.9887853095447126,1.000560106552097,128.0,145.0,0.5019607843137255
407,1.0,1.0,551.0,0.9882272434572101,1.000621764768942,129.0,144.0,0.5058823529411764
408,1.0,1.0,551.0,0.987638196431437,1.0006850592088627,130.0,143.0,0.5098039215686274
409,1.0,1.0,551.0,0.9870166183436415,1.0007501564361756,131.0,142.0,0.5137254901960784
410,1.0,1.0,551.0,0.9863608734620134,1.000817227759373,132.0,141.0,0.5176470588235295
411,1.0,1.0,551.0,0.9856692361421274,1.000886449681937,133.0,140.0,0.5215686274509804
412,1.0,1.0,551.0,0.9849398862857734,1.000958004366822,134.0,139.0,0.5254901960784314
413,1.0,1.0,552.0,0.984191440583022,1.000209558000136,135.0,139.0,0.5294117647058824
414,1.0,1.0,552.0,0.9833818841779125,1.0002430591117808,136.0,138.0,0.5333333333333333
415,1.0,1.0,552.0,0.9825285958890607,1.0002771998526672,137.0,137.0,0.5372549019607843
416,1.0,1.0,552.0,0.9816293302209697,1.0003120700668502,138.0,136.0,0.5411764705882353
417,1.0,1.0,552.0,0.980681720685039,1.0003477615180512,139.0,135.0,0.5450980392156862
418,1.0,1.0,552.0,0.9796832735719637,1.0003843681311417,140.0,134.0,0.5490196078431373
419,1.0,1.0,552.0,0.978631361389341,1.0004219862393142,141.0,133.0,0.5529411764705883
420,1.0,1.0,552.0,0.9775232159472165,1.0004607148375901,142.0,132.0,0.5568627450980392
421,1.0,1.0,552.0,0.9763559210733741,1.0005006558433334,143.0,131.0,0.5607843137254902
422,1.0,1.0,552.0,0.9751264049391986,1.000541914364454,144.0,130.0,0.5647058823529412
423,1.0,1.0,552.0,0.9738314319759157,1.0005845989760074,145.0,129.0,0.5686274509803921
424,1.0,1.0,552.0,0.9724675943599378,1.0006288220059185,146.0,128.0,0.5725490196078431
425,1.0,1.0,552.0,0.971031303044907,1.000674699830582,147.0,127.0,0.5764705882352941
426,1.0,1.0,552.0,0.9695187783168367,1.0007223531811158,148.0,126.0,0.5803921568627451
427,1.0,1.0,552.0,0.9679260398474949,1.0007719074610733,149.0,125.0,0.5843137254901961
428,1.0,1.0,552.0,0.966248896219857,1.0008234930764548,150.0,124.0,0.5882352941176471
429,0.0,1.0,552.0,0.9644829338980607,1.0008772457788795,151.0,123.0,0.592156862745098
430,1.0,1.0,554.0,0.9653460703260286,0.9999206666128064,152.0,124.0,0.596078431372549
431,1.0,1.0,555.0,0.9660759021234259,1.0006504981464792,153.0,124.0,0.6
432,1.0,1.0,557.0,0.9667607863777763,0.9996066525996771,154.0,125.0,0.6039215686274509
433,1.0,1.0,558.0,0.9673181944424742,1.0001640604263637,155.0,125.0,0.6078431372549019
434,1.0,1.0,559.0,0.9677917032596448,1.0006375690174236,156.0,125.0,0.611764705882353
435,1.0,1.0,561.0,0.9682225634799799,0.9994261359498698,157.0,126.0,0.615686274509804
436,1.0,1.0,562.0,0.9685317945212534,0.9997353667870784,158.0,126.0,0.6196078431372549
437,1.0,1.0,563.0,0.9687602147242204,0.9999637867961837,159.0,126.0,0.6235294117647059
438,1.0,1.0,564.0,0.968908425194678,1.0001119970824728,159.0,126.0,0.6235294117647059
439,1.0,1.0,565.0,0.9689768159601804,1.000180387673015,159.0,126.0,0.6235294117647059
440,1.0,1.0,566.0,0.9689655669964261,1.0001691385430487,158.0,126.0,0.6196078431372549
441,1.0,1.0,567.0,0.968874648700879,1.0000782200896001,157.0,126.0,0.615686274509804
442,1.0,1.0,568.0,0.9687038218148665,0.999907393053581,156.0,126.0,0.611764705882353
443,1.0,1.0,569.0,0.9684526367939519,0.9996562078901603,155.0,126.0,0.6078431372549019
444,1.0,1.0,569.0,0.9680804280500649,1.0009262920839763,153.0,125.0,0.6
445,1.0,1.0,570.0,0.9676663305114224,1.000512194416722,151.0,125.0,0.592156862745098
446,1.0,1.0,571.0,0.9671692498728025,1.000015113655921,148.0,125.0,0.5803921568627451
447,1.0,1.0,572.0,0.9665878780272614,0.9994337416943078,143.0,125.0,0.5607843137254902
448,1.0,1.0,572.0,0.9658785749700928,1.000453168077485,135.0,124.0,0.5294117647058824
449,1.0,1.0,573.0,0.9651238050878947,0.999698398090532,129.0,124.0,0.5058823529411764
450,1.0,1.0,573.0,0.964235145666605,1.000629453886161,130.0,123.0,0.5098039215686274
451,1.0,1.0,574.0,0.9632990275746837,0.9996933356996983,130.0,123.0,0.5098039215686274
452,1.0,1.0,574.0,0.9622220015776463,1.0005317994196217,131.0,122.0,0.5137254901960784
453,1.0,1.0,575.0,0.9610946749185376,0.9994044726751893,131.0,122.0,0.5137254901960784
454,0.0,1.0,575.0,0.9598183064579159,1.0001444091932734,132.0,121.0,0.5176470588235295
455,1.0,1.0,577.0,0.9611685908988556,0.9994783884974452,132.0,122.0,0.5176470588235295
